x,y,s
1.85,3.6,0
4.55,4.18,3
1.12,3.58,0
2.01,3.05,0
6.04,-4.87,4
6.21,-5.12,4
-7.11,-3.85,5
6.15,-4.96,4
6.7,-3.64,4
2.6,2.83,0
5.34,4.52,3
6.35,-5.05,4
2.92,2.12,0
5.01,-4.32,4
5.22,3.32,3
3.02,2.83,0
6.44,-5.02,4
-1.84,-1.27,1
6.44,-4.69,4
1.74,3.14,0
5.48,-4.39,4
1.94,2.97,0
5.28,-4.56,4
4.42,3.69,3
2.26,3.64,0
6.31,-5.25,4
-3.34,-3.85,5
-4.78,0.36,6
5.32,-4.59,4
-0.63,-0.16,1
5.63,-4.78,4
1.13,3.33,0
5.83,-3.59,4
6.12,-4.31,4
5.25,3.64,3
1.64,1.97,0
6.86,-4.39,4
5.82,-4.89,4
0.2,0.24,0
4.16,3.66,3
-1.41,-2.93,1
6.57,-4.9,4
-4.69,0.5,6
1.47,3.02,0
0.68,3.4,0
6.66,4.49,0
-1.56,-2.32,1
2.39,2.81,0
6.67,3.17,3
3.09,3.22,0
6.28,-4.31,4
0.37,-2.12,1
5.91,-4.91,4
5.97,-4.36,4
1.43,3.62,0
3.02,0.17,1
1.29,3.55,0
6.51,-4.69,4
0.77,3.21,0
5.92,-4.83,4
-4.74,0.44,6
5.83,-4.29,4
0.59,-1.62,1
1.04,3.47,0
0.91,3.34,0
0.93,3.69,0
4.09,3.34,3
6.49,-4.99,4
0.8,3.56,0
-0.18,-1.32,1
1.65,3.24,0
6.58,-4.45,4
-1.88,-1.58,1
6.4,-4.13,4
-4.76,-0.16,6
6.67,3.96,3
7.08,4.52,3
7.41,4.38,3
0.49,1.02,0
-0.95,-2.39,1
6.56,4.34,3
-6.12,-4.09,5
6.39,-4.41,4
6.22,4.43,3
4.6,4.54,3
1.26,4.32,0
-0.25,-1.43,1
-5.53,0.11,6
3.84,2.89,0
-1.61,6.83,0
-0.49,-1.25,1
-0.8,-2.22,1
-1.44,-2.73,1
1.23,3.46,0
-4.01,-4.33,5
-6.32,-4.37,5
1.76,3.23,0
7.44,4.12,3
6.01,4.41,3
6.16,4.85,3
-1.0,-1.88,1
-6.3,-4.43,5
7.42,4.04,3
-5.28,-3.83,5
6.98,4.47,3
6.53,4.8,0
-4.34,-3.79,5
-6.7,-0.08,6
-5.24,-4.87,5
6.64,4.18,3
1.58,4.48,0
-6.29,-0.03,6
6.12,-3.98,4
7.38,4.65,3
-6.59,-0.01,6
7.47,4.56,3
5.29,4.04,3
1.96,4.21,0
-0.97,-3.08,1
-5.17,-3.58,5
-5.6,-4.38,5
7.01,4.56,3
6.49,-4.09,4
-5.55,-5.16,5
5.55,4.09,0
1.55,4.0,0
1.31,3.97,0
-1.16,-1.72,1
-5.04,-3.79,5
3.37,4.05,0
-4.5,-4.2,5
7.37,4.6,3
6.56,4.66,3
-0.72,-2.17,1
-5.17,-4.91,5
5.34,-3.97,4
5.84,4.36,3
-1.14,-2.4,1
-1.32,-1.89,1
6.42,-4.75,4
-0.57,-1.75,1
2.15,3.0,0
5.62,4.03,0
6.57,-4.62,4
6.85,4.82,3
6.72,-4.52,4
0.38,-1.53,0
0.35,-2.21,1
-0.31,-1.8,0
7.19,4.32,3
5.59,3.96,0
5.57,5.09,0
6.94,4.43,3
1.71,3.59,0
-0.38,-2.58,1
-0.97,-2.53,1
4.89,4.69,3
7.49,3.9,3
-4.81,-4.78,5
1.66,4.14,0
5.97,4.57,3
6.33,4.55,3
-1.68,-2.97,1
-3.88,-3.4,5
-1.28,-1.61,1
6.45,4.37,3
7.3,4.68,3
-1.16,-1.94,1
1.23,4.07,0
-0.82,-2.83,1
-1.67,-2.87,1
-1.02,-2.09,1
1.17,4.21,0
1.31,4.12,0
-2.04,7.24,2
7.39,3.76,3
-0.38,-2.05,1
-0.73,-0.99,1
-1.16,-2.87,1
-0.58,-2.49,1
7.37,4.32,3
2.36,2.99,0
1.57,3.56,0
5.75,5.13,3
-0.94,-2.42,1
7.61,4.26,3
5.04,3.76,3
6.67,-4.74,4
-6.23,-3.87,5
5.07,4.65,3
0.26,-1.63,0
5.33,3.22,0
5.55,4.08,3
4.99,4.69,3
-6.8,-3.14,5
7.14,4.8,3
6.94,3.66,3
7.43,4.0,3
-0.66,-2.23,1
-1.01,-2.97,1
-1.08,-2.8,1
5.51,4.47,3
1.44,4.13,0
5.57,3.97,3
-0.94,-2.39,1
7.53,4.27,3
6.02,-4.46,4
-1.05,-2.47,1
7.32,3.7,3
5.9,-4.33,4
7.3,3.89,3
7.26,4.47,3
-5.06,-4.3,5
5.77,-3.84,4
-6.23,0.08,6
4.99,3.63,3
1.37,4.37,0
7.18,4.53,3
7.02,4.34,3
6.14,4.65,3
2.17,3.38,0
7.07,3.66,3
7.45,4.22,3
5.15,4.0,3
4.98,4.16,3
6.66,-3.93,4
1.87,3.05,0
-6.39,-0.05,6
-1.43,-2.72,1
-1.87,-1.57,1
-0.58,-2.27,1
5.06,4.26,3
5.21,5.07,3
-0.02,-2.14,1
-1.15,-2.74,1
5.97,4.5,3
1.21,3.93,0
-1.0,-1.98,1
2.94,4.06,0
2.26,4.66,0
5.96,3.92,3
0.74,0.07,0
6.54,4.74,3
-1.08,-2.14,1
6.07,3.88,0
6.84,4.74,3
5.48,4.7,3
-1.38,-2.62,1
-1.44,-2.76,1
-0.57,-1.74,0
6.33,4.83,3
6.9,4.24,3
0.6,-0.92,0
-0.92,-2.65,1
-4.21,-4.12,5
5.89,4.26,3
5.68,4.7,3
5.81,4.88,3
-0.05,-0.67,0
6.7,-4.24,4
-1.46,-2.66,1
7.06,4.71,3
0.7,-0.29,0
1.52,4.41,0
6.01,-3.9,4
7.02,4.46,3
6.88,4.18,3
-1.73,7.15,0
5.92,5.01,3
2.19,3.68,0
7.32,4.63,3
5.85,2.77,0
5.52,4.52,3
7.04,4.28,3
4.78,4.82,3
7.48,4.0,3
-1.3,-2.58,1
-5.14,-3.89,5
-1.37,-2.94,1
7.26,4.3,3
-0.52,-2.09,1
1.87,3.32,0
-4.19,-4.49,5
0.42,-1.79,1
-5.52,-3.76,5
6.28,-3.49,4
-5.13,-3.89,5
6.62,-4.75,4
-6.76,-0.13,6
6.17,-4.53,4
-0.87,-2.49,1
-1.24,-2.75,1
7.03,3.76,3
5.94,4.77,3
-0.88,-1.85,1
-1.68,-2.19,1
0.86,-1.39,0
2.15,3.59,0
7.29,4.02,3
1.78,3.54,0
-1.73,-1.78,1
7.21,4.36,3
-0.45,-2.73,1
1.44,4.54,0
-5.02,0.36,6
7.45,4.28,3
4.79,4.56,3
-0.53,-1.44,1
1.75,3.79,0
-5.44,-4.82,5
1.61,2.31,0
-0.61,-1.7,1
-1.02,-2.57,1
7.44,4.49,3
-0.99,-2.86,1
2.89,2.8,0
-5.82,-4.68,5
5.91,4.01,3
1.5,4.28,0
-1.46,-2.26,1
5.1,4.67,3
-5.85,-3.8,5
0.6,-1.46,1
1.42,3.91,0
1.68,2.51,0
5.26,4.43,3
6.51,-4.52,4
6.3,-3.63,4
0.01,-2.38,1
0.59,-0.48,0
-1.04,-2.63,1
-4.9,0.18,6
6.8,4.5,3
-1.72,-2.67,1
-1.13,-3.01,1
7.32,4.66,3
7.47,3.88,3
6.87,4.75,3
6.84,-4.44,4
6.55,-4.03,4
4.92,4.8,3
7.32,4.61,3
-1.23,-2.53,1
5.97,4.48,3
-1.11,-3.09,1
-1.34,-1.77,1
7.03,4.13,3
6.36,3.58,0
-1.34,-2.58,1
1.57,4.87,0
-1.05,-2.72,1
-0.93,-2.84,1
-1.23,-2.98,1
-6.25,-0.67,6
-0.42,-1.35,0
4.54,4.49,3
-0.36,-2.1,1
6.12,4.33,3
6.83,4.94,3
-1.07,-2.7,1
5.43,3.94,3
6.83,4.38,3
7.14,4.47,3
6.04,5.13,3
3.58,3.79,0
5.72,4.93,3
6.0,4.94,3
-2.6,8.02,2
7.21,4.56,3
1.99,3.58,0
1.92,4.82,0
-5.14,-0.04,6
7.31,4.43,3
-0.32,-2.12,1
6.96,4.74,3
-3.36,-3.22,1
0.12,-1.01,1
6.23,-4.34,4
5.87,4.86,3
-0.8,-2.53,1
7.26,4.56,3
-0.95,-2.54,1
3.84,4.14,0
5.66,3.86,3
7.32,4.63,3
7.48,4.56,3
1.32,3.89,0
7.2,4.67,3
5.97,4.91,0
-6.4,-4.19,5
6.69,4.94,3
6.22,4.92,3
6.52,4.48,3
6.73,-3.94,4
-1.06,-2.11,1
6.43,3.5,3
-6.81,-2.86,5
6.35,-5.02,4
6.15,-3.84,4
-6.65,-4.21,5
0.53,0.41,0
0.53,-0.68,1
5.98,-3.98,4
-6.65,-3.11,5
0.47,0.12,0
-6.78,-3.36,5
4.66,3.26,3
-0.64,-1.06,1
-5.45,0.12,6
0.13,-2.5,1
5.47,4.33,3
7.26,4.12,3
4.05,3.46,0
5.85,4.29,3
6.08,-3.74,4
-6.36,-3.5,5
6.35,-4.72,4
0.03,-2.21,1
-6.76,-3.66,5
-7.18,-3.96,5
-5.2,-4.17,5
0.16,-1.63,1
-6.32,-5.0,5
1.7,3.85,0
5.94,-4.62,4
1.81,0.86,0
-1.62,-1.24,1
4.92,4.03,3
-5.88,-5.06,5
0.74,1.32,0
-6.59,-4.62,5
-2.08,7.38,2
6.83,4.74,3
-6.98,-2.88,5
-6.21,-1.43,6
6.74,3.5,3
-6.33,-3.49,5
6.37,-3.85,4
5.16,4.36,3
-6.55,-1.46,6
6.85,4.43,3
6.62,-4.32,4
6.7,3.86,3
6.64,-3.86,4
6.51,-4.26,4
-1.91,-2.02,1
6.44,-4.33,4
-6.38,-3.95,5
6.39,-4.59,4
5.4,4.14,3
-5.9,-4.47,5
2.63,2.88,0
6.72,-4.48,4
-6.05,-1.47,6
-6.82,-4.94,5
6.07,-3.92,4
-5.04,-4.67,5
-6.65,-3.92,5
-1.79,-2.21,1
6.59,-4.05,4
-1.01,-2.89,1
-2.33,-2.71,1
-6.61,-3.56,5
4.6,4.44,3
-0.52,-1.45,1
-2.03,7.61,2
-6.26,-3.81,5
-3.4,-3.43,5
-0.95,-2.69,1
-6.17,-1.23,6
-5.65,-4.55,5
-6.02,-3.85,5
3.32,2.28,0
6.87,4.45,3
6.52,4.62,3
-6.46,-3.71,5
-6.81,-3.45,5
6.36,-4.26,4
-6.93,-2.34,5
-0.75,-3.04,1
5.14,4.28,3
6.48,-4.65,4
0.48,-0.55,0
7.04,4.84,3
6.13,4.98,3
-6.34,-3.94,5
-1.22,-2.03,1
6.78,-4.06,4
-1.05,-2.13,1
2.06,3.82,0
5.07,4.55,3
6.41,3.73,0
-2.08,7.52,2
-6.0,-1.19,6
7.5,4.18,3
-0.67,-2.72,1
6.31,-4.05,4
1.16,2.92,0
-0.58,-2.24,1
-5.66,-4.8,5
5.34,4.42,3
7.26,4.54,3
-6.91,-4.22,5
-0.44,-1.81,1
6.09,3.8,3
5.62,4.12,3
7.56,4.46,3
-5.88,-4.14,5
6.77,4.73,3
7.42,4.72,3
6.51,-4.52,4
-1.54,-2.16,1
5.98,-3.96,4
4.83,4.45,3
-1.56,-1.4,1
2.49,3.22,0
-0.22,-1.49,0
5.25,4.47,3
-2.01,7.78,2
1.13,4.25,0
6.82,4.78,3
4.4,4.3,3
-6.81,-4.43,5
-3.95,-4.32,5
7.22,4.5,3
1.37,3.74,0
5.86,-4.67,4
-6.38,-1.35,6
-5.73,-3.58,5
6.49,-4.17,4
-6.38,-3.76,5
-5.72,-3.51,5
1.84,3.93,0
6.18,5.04,3
6.74,4.99,3
-0.36,-2.04,1
6.65,-3.96,4
-6.97,-3.04,5
1.6,3.58,0
5.72,4.38,3
-5.46,-3.07,5
6.21,-4.01,4
1.16,3.72,0
6.12,4.24,3
5.18,4.17,3
6.63,4.96,3
-6.49,-1.39,6
6.18,4.62,3
6.18,-3.65,4
-6.55,-0.95,6
6.66,-4.23,4
-6.16,-4.29,5
-7.15,-3.42,5
6.46,4.08,3
1.44,4.17,0
5.91,4.81,3
-4.84,-3.15,5
6.06,-4.54,4
5.8,3.98,3
5.48,3.35,3
1.68,3.87,0
6.95,4.19,3
-5.63,-5.21,5
-6.31,-4.88,5
-6.93,-2.64,5
-0.64,-2.52,1
-5.97,-4.65,5
-6.09,-4.33,5
7.02,3.39,3
6.7,-3.96,4
1.65,3.23,0
4.99,3.47,3
5.99,4.84,3
0.07,-1.93,1
6.45,-3.76,4
2.01,3.85,0
5.5,-3.67,4
5.92,4.72,3
3.8,3.44,3
-0.57,-1.82,1
1.62,4.52,0
-6.9,-3.35,5
6.11,-3.72,4
-6.07,-4.29,5
6.32,-3.71,4
7.1,3.81,3
7.51,3.96,3
1.4,3.78,0
5.99,4.3,3
6.38,-4.5,4
6.96,-4.24,4
4.69,4.27,3
-6.46,-3.86,5
5.79,4.7,3
6.51,-4.04,4
0.32,-1.56,1
5.22,4.76,0
6.46,-3.89,4
0.25,-1.16,0
-6.43,-2.91,5
6.54,-4.8,4
-1.98,7.34,2
-4.96,-3.92,5
-5.65,-3.86,5
2.53,2.86,0
4.94,4.08,3
5.75,4.23,3
-6.87,-3.4,5
5.65,4.55,3
-7.12,-4.38,5
-1.44,-2.98,1
5.86,-4.35,4
-1.07,-2.03,1
-2.16,7.55,2
6.61,-4.54,4
-1.49,-3.03,1
-1.46,-2.59,1
5.19,4.64,3
-5.14,-4.38,5
6.71,-4.4,4
6.81,-4.6,4
2.04,3.91,0
-6.5,-3.3,5
5.11,3.97,3
5.46,-3.54,4
7.32,4.32,3
-6.92,-4.12,5
3.14,3.57,0
-5.48,-3.89,5
7.6,4.19,3
-1.34,-2.33,1
-0.05,-0.68,1
4.1,3.94,3
6.99,4.57,3
6.45,3.71,3
6.82,-4.55,4
1.66,3.91,0
-5.18,-4.31,5
6.72,-4.2,4
-1.0,-1.67,1
-0.64,-1.5,1
5.58,-3.5,0
1.58,4.09,0
-5.09,-3.72,5
-5.53,-4.9,5
5.27,4.55,0
-7.0,-4.35,5
-5.92,-4.5,5
-6.23,-3.96,5
7.33,3.57,3
3.99,3.77,0
1.43,0.88,0
-2.09,-2.49,1
2.32,3.29,0
-2.25,7.79,2
-2.84,7.88,2
6.97,-4.03,4
5.81,5.19,3
-6.17,-4.26,5
6.42,-4.64,4
5.73,4.26,3
0.06,0.01,0
-3.8,-3.93,5
-5.04,-4.34,5
-5.13,-4.24,5
-0.84,-2.94,1
4.94,4.55,3
-5.06,-4.93,5
2.19,3.93,0
-6.26,-4.98,5
5.78,3.31,3
-0.84,-1.67,1
-6.55,-4.17,5
-3.24,8.06,2
0.64,-0.86,1
-0.97,-3.08,1
-7.06,-4.14,5
6.33,-3.8,4
6.92,3.94,3
-5.37,-4.87,5
6.7,-4.78,4
1.23,4.0,0
2.75,2.28,0
7.34,3.92,3
-5.13,-4.58,5
-0.18,-1.98,1
-6.37,-5.07,5
5.7,-3.85,4
6.32,-4.4,4
-2.04,7.39,2
0.55,-1.97,1
-0.17,-2.6,1
-0.58,-2.95,1
6.17,-4.06,4
7.29,4.34,3
6.46,-4.26,4
-0.82,-2.02,1
-4.64,-4.1,5
1.86,4.33,0
3.28,2.56,0
6.49,-4.5,4
-2.4,7.72,2
3.72,3.58,0
6.41,4.63,3
-1.93,-1.74,1
6.47,-4.64,4
-1.57,7.56,2
-0.34,-1.41,1
6.68,-4.47,4
-1.0,-2.09,1
6.8,-4.89,4
4.15,4.21,3
6.45,-4.11,4
-1.45,-2.54,1
6.76,-4.45,4
5.43,4.13,3
-6.36,-4.21,5
-5.47,-3.31,5
7.01,4.65,3
-6.19,-4.26,5
-6.7,-3.21,5
-7.36,-3.38,5
6.86,-4.44,4
0.38,-0.87,1
7.08,4.43,3
5.79,3.88,3
-1.37,-2.19,1
6.57,-4.14,4
0.28,-1.2,1
6.15,-4.11,4
5.63,4.94,3
6.53,-4.23,4
5.17,-3.14,0
2.36,3.29,0
1.9,4.07,0
5.51,3.79,3
5.59,4.58,3
7.04,3.92,3
-6.53,-3.08,5
-6.03,-4.45,5
6.47,-4.78,4
-4.86,0.21,6
7.7,4.13,3
-6.35,-3.43,5
6.79,-4.34,4
0.7,-1.84,1
-0.97,-2.17,1
-7.0,-3.07,5
1.97,3.48,0
2.13,4.05,0
0.19,-1.44,1
-2.22,7.2,2
4.61,4.31,3
5.01,4.84,3
-6.59,-3.51,5
7.36,3.84,3
-6.23,-4.39,5
-6.66,-4.52,5
-6.43,-4.21,5
6.75,-4.19,4
-0.63,-1.8,1
6.72,-4.08,4
-6.89,-2.89,5
-0.91,-3.17,1
-1.68,7.54,2
5.46,4.9,3
-5.42,-4.34,5
-2.32,7.79,2
6.48,4.82,3
-0.03,-2.64,0
-0.44,-1.65,1
7.42,4.45,3
6.06,4.26,3
-6.08,-4.11,5
-0.49,-1.05,1
-6.42,-5.04,5
-1.26,-2.81,1
6.34,-4.74,4
-5.82,0.03,6
7.37,4.39,3
-0.57,-0.82,1
-1.99,7.62,2
5.59,-4.28,4
-6.85,-3.27,5
4.46,4.34,3
-0.88,-2.68,1
-6.7,-4.62,5
-3.4,-3.83,5
-6.29,-4.66,5
-5.52,-4.39,5
-0.96,-1.6,1
2.3,3.45,0
-6.59,0.01,6
-1.45,-2.26,1
-4.6,-3.76,5
2.09,3.8,0
1.42,3.73,0
2.08,3.61,0
1.62,4.58,0
-1.48,-2.25,1
-1.06,-1.91,1
5.79,-5.23,4
1.77,4.0,0
4.89,4.51,3
-0.24,-1.07,1
-0.35,-1.91,1
5.47,3.38,0
-6.75,-4.3,5
-1.16,-1.81,1
-0.06,-2.43,1
6.57,3.67,3
-0.2,-1.91,1
-6.5,-4.58,5
-5.89,-2.94,5
-6.62,-3.67,5
-7.03,-3.51,5
-0.84,-1.63,1
0.36,-1.72,1
-0.88,-1.72,1
1.73,3.89,0
-6.72,-4.41,5
1.14,1.45,0
1.38,3.98,0
-6.18,-4.04,5
0.21,-0.87,1
0.3,-1.84,1
-7.25,-3.16,5
-4.77,-4.26,5
5.48,4.87,3
1.87,4.2,0
-0.71,-2.08,1
-3.89,-4.36,5
-5.31,-4.92,5
5.01,5.08,3
6.66,3.74,3
5.08,4.52,3
0.86,-1.01,0
-6.7,-2.56,5
-6.6,-4.12,5
-5.36,-3.27,5
6.43,4.46,3
6.15,4.87,3
-6.02,-3.29,5
1.67,3.61,0
-5.36,-0.18,6
-5.2,-4.04,5
-1.34,-2.01,1
0.52,-1.97,1
-0.47,-0.88,1
7.06,3.83,3
-0.32,-0.66,1
5.75,4.67,3
-5.21,-3.36,5
1.72,3.11,0
-0.71,-2.3,1
1.94,4.03,0
-2.51,7.99,2
1.62,4.5,0
-3.46,-3.8,5
1.67,4.75,0
-6.1,-4.51,5
-1.47,-2.52,1
1.71,4.64,0
5.26,4.63,3
2.17,3.54,0
-6.47,-3.9,5
-1.73,-1.07,1
-5.37,-4.32,5
1.32,4.31,0
-6.89,-3.28,5
4.05,3.79,0
7.19,3.61,3
-6.67,-2.89,5
5.84,3.92,3
-6.06,-4.38,5
-6.01,-4.37,5
0.02,-2.27,1
-6.48,-3.93,5
-0.26,-1.67,1
-5.73,-4.14,5
1.7,4.41,0
4.94,-3.93,1
1.22,3.87,0
-0.23,-1.1,1
1.76,3.64,0
-5.17,-3.43,5
1.88,3.66,0
5.12,4.7,3
-6.49,-4.23,5
3.15,4.28,0
1.48,3.89,0
1.82,4.19,0
6.64,3.79,3
1.54,4.62,0
1.18,3.87,0
0.09,-1.73,1
-6.63,-4.67,5
-0.67,-2.36,1
-6.58,-2.4,5
-1.2,-2.52,1
2.27,3.82,0
-5.21,-3.73,5
-5.3,-4.14,5
7.4,4.21,3
-0.64,-2.93,1
-0.81,-1.58,1
-0.7,-2.19,1
-6.1,-3.7,5
-0.08,-1.92,1
-6.39,0.01,6
1.96,3.97,0
-5.71,-4.25,5
-6.52,-3.58,5
5.67,-3.98,4
-5.05,-4.84,5
-6.53,-5.03,5
7.37,3.95,3
-0.37,-2.88,1
-2.06,7.47,2
-3.96,-4.37,5
2.06,4.02,0
-1.16,-2.67,1
-0.44,-1.21,1
-5.38,-3.95,5
5.14,3.68,3
-5.9,-3.8,5
6.86,4.54,3
-2.76,8.04,2
-6.09,-3.63,5
7.58,3.91,3
-6.77,-2.64,5
7.25,3.58,3
0.12,-1.98,1
6.95,3.93,3
-0.47,-2.28,1
-5.65,-3.21,5
-1.83,7.54,2
-6.59,-1.2,6
-1.25,-2.17,1
-1.06,-2.91,1
-5.27,-4.81,5
-6.63,-4.86,5
-1.72,-2.48,1
-5.96,-0.16,6
-2.73,7.81,2
1.41,3.57,0
-6.12,-3.78,5
-3.92,-3.72,5
6.72,4.64,3
-5.32,-4.04,5
-6.58,-4.12,5
-6.4,-3.81,5
-6.62,-3.88,5
-0.34,-2.34,1
-0.02,-2.15,1
-6.48,-0.06,6
-6.75,-2.58,5
-6.1,-4.6,5
-5.03,-4.42,5
6.94,3.61,3
-4.95,0.16,6
-1.41,-1.75,1
-1.46,-1.61,1
-1.74,7.62,2
-1.07,-2.26,1
-7.16,-3.34,5
7.47,4.49,3
-0.75,-1.85,1
1.7,3.99,0
-0.09,-1.74,1
0.94,3.58,0
-2.12,7.79,2
-0.79,-2.71,1
-5.57,-3.74,5
-5.38,-4.37,5
-1.19,-2.27,1
-0.21,-2.62,1
4.78,4.39,3
-4.82,-4.99,5
-0.42,-0.83,1
-1.49,-2.38,1
-0.17,-1.79,1
-0.19,-2.58,1
-2.42,7.71,2
-0.27,-1.52,1
-5.23,-3.85,5
-5.98,-1.34,6
-1.4,-3.0,1
-5.16,-3.9,5
6.35,-3.79,4
-0.02,-1.24,1
-7.04,-3.06,5
-0.68,-3.08,1
-0.64,-0.84,1
-2.19,7.62,2
0.31,-1.04,1
-4.6,-4.35,5
1.32,4.59,0
-5.28,-4.19,5
-1.02,-0.78,1
1.17,4.31,0
-7.11,-4.18,5
1.83,4.15,0
1.5,3.96,0
-2.55,-1.76,6
0.65,-1.86,1
-3.71,-4.36,5
6.3,-4.75,4
-0.95,-1.45,1
4.1,2.36,1
5.33,-4.79,4
4.46,3.9,3
-1.98,-3.12,1
6.07,-4.59,4
-3.78,-2.5,1
-6.88,-4.57,5
5.34,3.61,3
4.77,4.83,3
7.05,3.38,3
0.18,-2.0,1
6.11,-5.35,4
6.06,-4.06,4
0.36,3.65,0
4.56,3.28,3
4.8,3.43,3
2.26,2.57,0
1.8,4.86,0
4.76,3.38,3
4.7,4.62,3
-0.53,-0.38,1
-0.2,-0.11,1
-0.87,-2.14,1
6.6,5.03,3
-0.64,-0.41,1
1.0,0.68,0
4.14,3.83,3
0.68,-1.8,1
7.23,3.36,3
-1.75,-3.27,1
-6.15,-4.95,5
1.42,3.6,0
0.89,3.44,0
-2.86,-2.38,1
5.32,3.03,3
-1.16,-2.4,1
0.15,-1.69,1
-0.86,-2.42,1
4.03,3.63,3
-0.38,-1.82,1
0.02,-2.42,1
-0.83,-2.72,0
5.34,3.96,3
6.03,-5.22,4
-0.92,-3.09,1
-0.98,-0.62,1
5.74,-4.66,4
4.66,4.11,3
4.52,4.2,3
7.53,3.9,3
-1.5,-2.22,1
0.37,-0.13,1
-0.57,-1.53,1
4.78,3.31,3
5.9,4.14,3
1.23,2.21,0
0.4,-1.72,1
0.26,-1.91,1
5.15,2.9,3
5.99,-5.04,4
-0.91,-2.95,1
5.38,3.85,3
0.85,1.5,0
4.18,4.07,3
7.18,3.29,3
4.28,3.37,3
4.78,4.03,3
-0.93,-2.85,1
6.16,-5.17,4
5.01,3.97,3
-0.46,-1.02,1
-6.08,-3.61,5
6.59,-3.55,4
4.83,3.8,3
-1.24,-2.51,1
-5.96,-4.72,5
4.5,4.01,3
-1.45,8.04,2
4.0,3.63,3
-2.04,-2.48,1
5.53,-4.66,4
-0.46,-2.02,1
-1.65,-2.19,1
-2.37,-3.32,1
4.57,4.05,3
2.11,2.99,0
0.94,-0.16,0
-0.44,-0.79,1
-5.99,-4.59,5
4.92,4.81,3
0.55,-0.97,1
1.98,2.78,0
4.13,3.91,3
1.2,4.02,0
5.5,4.07,3
1.68,4.76,0
-0.36,-0.36,1
-4.42,-3.24,5
6.61,-4.46,4
5.42,-4.23,4
1.64,3.18,0
5.77,3.96,0
6.37,-3.48,4
-5.91,-4.87,5
0.59,-1.15,1
-0.6,-0.27,1
-5.93,-5.4,5
-5.71,-4.88,5
4.91,3.8,3
-1.05,-2.56,1
4.42,4.42,3
2.68,3.35,0
0.97,4.22,0
6.11,3.7,3
0.6,-0.97,1
6.05,-5.04,4
-6.53,-3.1,5
-1.36,-3.3,1
5.64,-3.37,4
-0.02,-1.66,1
0.23,-1.14,1
6.47,-4.57,4
-1.53,-1.71,1
4.42,3.61,3
-1.43,-1.37,1
-6.19,-3.87,5
-0.8,-2.93,1
-6.29,-5.3,5
6.5,-3.58,4
4.34,3.93,3
-2.72,-3.4,5
5.04,3.89,3
5.53,-4.97,4
5.34,3.8,3
7.03,3.79,3
2.9,2.94,0
5.94,3.7,3
4.5,4.64,3
-7.02,-3.51,5
0.22,-0.19,1
7.09,3.23,3
1.32,3.71,0
-1.21,-2.67,1
-0.09,-2.72,1
5.94,-5.25,4
-7.19,-3.32,5
-3.79,-4.4,1
-0.61,-2.19,1
1.0,2.48,0
-4.46,-1.84,6
0.74,2.28,0
5.42,-4.63,4
5.83,-5.19,4
5.53,-4.9,4
-0.26,-2.71,1
-0.55,-2.41,1
4.64,3.67,3
-5.98,-4.5,5
-4.47,-0.13,1
4.47,3.34,3
2.14,3.17,0
2.0,1.88,0
-6.76,-4.59,5
-6.76,-4.82,5
7.23,3.52,3
5.82,5.11,3
4.24,3.61,3
5.96,4.6,0
0.46,-1.76,1
-1.58,-0.98,1
6.78,4.66,3
-6.13,-4.32,5
5.88,-4.71,4
-1.04,-2.36,4
-0.62,-1.61,1
-1.56,-1.98,1
7.12,3.48,3
-6.16,-0.07,6
4.21,2.66,0
4.0,3.57,3
5.65,-5.04,4
0.22,-1.09,1
-0.1,-0.23,1
-1.12,-1.77,1
-6.08,-0.2,6
-1.34,-1.31,1
1.32,3.77,0
4.27,4.13,3
6.08,-4.49,4
-4.12,-3.62,5
6.62,-3.58,4
4.61,4.63,3
1.68,2.27,0
-1.75,8.3,2
5.43,-4.08,4
-5.8,-4.33,5
-0.84,-3.02,1
-5.49,-4.55,5
-0.99,-2.3,1
-1.94,-2.22,1
-0.04,-2.35,1
-5.84,-1.27,6
-2.23,-1.44,1
3.13,2.91,0
-1.96,-1.73,1
6.84,3.23,3
4.52,3.44,3
-1.45,7.47,0
3.6,2.95,0
-1.84,-1.7,1
-0.66,-0.94,1
4.84,3.85,3
-1.04,-2.15,1
-1.48,-0.66,1
-1.14,-3.31,0
-0.11,-0.8,1
4.85,2.61,0
3.98,2.67,0
1.05,4.0,0
6.94,3.25,3
4.11,3.57,3
6.97,-3.88,4
6.05,-4.47,4
4.35,2.68,3
6.66,-4.9,4
6.08,-5.31,4
-7.15,-2.72,5
5.1,4.88,0
6.07,-3.69,4
