UMAP_1,UMAP_2,state
1.784,0.9,CD8_c0_t-Teff
3.45,0.121,CD8_c0_t-Teff
2.754,1.344,CD8_c0_t-Teff
1.926,0.492,CD8_c0_t-Teff
-3.566,-0.168,CD8_c8_Teff_KLRG1
0.644,1.659,CD8_c0_t-Teff
3.509,0.612,CD8_c0_t-Teff
2.1,1.012,CD8_c0_t-Teff
1.726,1.14,CD8_c0_t-Teff
3.303,-0.243,CD8_c0_t-Teff
1.173,1.315,CD8_c0_t-Teff
1.878,1.919,CD8_c0_t-Teff
1.492,2.748,CD8_c0_t-Teff
1.316,1.197,CD8_c0_t-Teff
2.127,0.946,CD8_c0_t-Teff
2.228,0.974,CD8_c0_t-Teff
1.539,1.285,CD8_c0_t-Teff
1.72,0.251,CD8_c0_t-Teff
2.939,1.062,CD8_c0_t-Teff
2.4,0.848,CD8_c0_t-Teff
2.002,0.765,CD8_c0_t-Teff
2.203,0.933,CD8_c0_t-Teff
1.594,1.884,CD8_c0_t-Teff
1.389,2.05,CD8_c0_t-Teff
3.109,0.391,CD8_c0_t-Teff
1.991,2.235,CD8_c0_t-Teff
1.548,2.203,CD8_c0_t-Teff
1.396,2.954,CD8_c0_t-Teff
-3.274,-2.13,CD8_c7_p-Tex
3.552,-0.112,CD8_c0_t-Teff
3.022,1.032,CD8_c0_t-Teff
2.189,1.517,CD8_c0_t-Teff
2.058,1.809,CD8_c0_t-Teff
2.15,2.132,CD8_c0_t-Teff
2.01,1.683,CD8_c0_t-Teff
3.012,-0.691,CD8_c0_t-Teff
1.305,3.113,CD8_c6_Tcm
2.531,2.066,CD8_c0_t-Teff
1.652,1.26,CD8_c0_t-Teff
1.351,0.0,CD8_c0_t-Teff
2.008,1.841,CD8_c0_t-Teff
1.49,2.002,CD8_c0_t-Teff
0.772,1.41,CD8_c0_t-Teff
1.56,2.358,CD8_c0_t-Teff
3.029,0.092,CD8_c0_t-Teff
2.18,1.035,CD8_c0_t-Teff
0.572,0.707,CD8_c2_Teff
1.438,2.339,CD8_c0_t-Teff
1.423,2.81,CD8_c6_Tcm
1.167,2.065,CD8_c0_t-Teff
0.99,1.644,CD8_c0_t-Teff
1.188,2.091,CD8_c0_t-Teff
0.801,1.007,CD8_c0_t-Teff
2.292,0.896,CD8_c0_t-Teff
2.24,1.117,CD8_c0_t-Teff
2.841,1.264,CD8_c0_t-Teff
1.417,1.35,CD8_c0_t-Teff
2.125,1.124,CD8_c0_t-Teff
2.589,0.922,CD8_c0_t-Teff
2.898,0.937,CD8_c0_t-Teff
1.633,2.277,CD8_c0_t-Teff
-2.499,3.57,CD8_c2_Teff
3.171,0.38,CD8_c0_t-Teff
3.39,1.303,CD8_c0_t-Teff
1.894,2.247,CD8_c0_t-Teff
2.298,0.599,CD8_c11_Teff_SEMA4A
2.126,0.701,CD8_c0_t-Teff
1.478,1.644,CD8_c0_t-Teff
1.383,0.168,CD8_c0_t-Teff
2.465,0.936,CD8_c0_t-Teff
1.156,3.326,CD8_c6_Tcm
2.047,0.851,CD8_c0_t-Teff
1.306,1.334,CD8_c0_t-Teff
1.758,1.875,CD8_c0_t-Teff
1.62,1.396,CD8_c0_t-Teff
2.082,1.798,CD8_c0_t-Teff
1.414,2.363,CD8_c0_t-Teff
0.921,1.383,CD8_c0_t-Teff
1.709,1.021,CD8_c0_t-Teff
1.187,3.442,CD8_c6_Tcm
1.928,1.809,CD8_c0_t-Teff
1.953,2.231,CD8_c0_t-Teff
3.021,1.155,CD8_c0_t-Teff
2.316,1.586,CD8_c0_t-Teff
1.926,2.33,CD8_c0_t-Teff
1.872,2.14,CD8_c0_t-Teff
2.54,0.933,CD8_c0_t-Teff
1.5,1.494,CD8_c0_t-Teff
3.171,1.2,CD8_c0_t-Teff
1.051,3.686,CD8_c6_Tcm
1.108,3.919,CD8_c6_Tcm
1.594,2.1,CD8_c0_t-Teff
2.989,1.419,CD8_c0_t-Teff
1.324,0.605,CD8_c0_t-Teff
3.034,0.864,CD8_c0_t-Teff
1.852,1.031,CD8_c0_t-Teff
1.772,1.225,CD8_c0_t-Teff
1.039,3.7,CD8_c6_Tcm
1.811,0.947,CD8_c0_t-Teff
2.2,1.339,CD8_c0_t-Teff
1.281,3.486,CD8_c6_Tcm
1.695,0.241,CD8_c0_t-Teff
2.5,1.425,CD8_c0_t-Teff
1.206,1.496,CD8_c0_t-Teff
1.516,1.576,CD8_c0_t-Teff
2.402,1.148,CD8_c0_t-Teff
1.778,0.2,CD8_c0_t-Teff
1.649,1.538,CD8_c0_t-Teff
1.936,2.052,CD8_c0_t-Teff
1.543,1.354,CD8_c0_t-Teff
0.732,2.618,CD8_c0_t-Teff
3.463,0.427,CD8_c0_t-Teff
3.462,1.035,CD8_c0_t-Teff
2.762,0.504,CD8_c0_t-Teff
1.258,3.275,CD8_c6_Tcm
1.99,0.957,CD8_c0_t-Teff
1.311,2.433,CD8_c0_t-Teff
0.887,3.592,CD8_c6_Tcm
1.098,2.171,CD8_c0_t-Teff
2.587,0.359,CD8_c0_t-Teff
3.412,0.231,CD8_c0_t-Teff
2.117,1.638,CD8_c0_t-Teff
0.643,0.628,CD8_c0_t-Teff
3.508,0.607,CD8_c0_t-Teff
1.322,1.424,CD8_c0_t-Teff
2.333,-0.084,CD8_c0_t-Teff
1.015,2.017,CD8_c0_t-Teff
0.542,0.432,CD8_c0_t-Teff
2.747,0.974,CD8_c0_t-Teff
1.939,0.52,CD8_c0_t-Teff
0.831,1.437,CD8_c0_t-Teff
1.126,3.259,CD8_c6_Tcm
1.047,1.073,CD8_c0_t-Teff
2.478,1.445,CD8_c0_t-Teff
-2.268,3.471,CD8_c2_Teff
1.61,1.726,CD8_c0_t-Teff
2.063,1.918,CD8_c0_t-Teff
1.87,2.062,CD8_c0_t-Teff
-2.266,3.358,CD8_c0_t-Teff
2.596,1.204,CD8_c0_t-Teff
1.402,0.827,CD8_c0_t-Teff
3.3,0.005,CD8_c0_t-Teff
2.351,1.722,CD8_c11_Teff_SEMA4A
0.923,1.491,CD8_c0_t-Teff
1.502,1.8,CD8_c0_t-Teff
2.354,1.447,CD8_c0_t-Teff
1.662,1.17,CD8_c0_t-Teff
1.467,3.251,CD8_c6_Tcm
0.815,1.54,CD8_c0_t-Teff
2.19,1.109,CD8_c0_t-Teff
3.328,-0.811,CD8_c0_t-Teff
-3.304,-4.154,CD8_c1_Tex
2.184,1.216,CD8_c0_t-Teff
2.11,1.627,CD8_c0_t-Teff
0.6,1.6,CD8_c2_Teff
1.456,2.316,CD8_c0_t-Teff
3.534,0.287,CD8_c0_t-Teff
1.489,2.473,CD8_c0_t-Teff
1.391,3.347,CD8_c6_Tcm
1.532,3.123,CD8_c6_Tcm
1.06,1.859,CD8_c0_t-Teff
1.53,2.077,CD8_c0_t-Teff
2.332,1.274,CD8_c0_t-Teff
-2.568,3.616,CD8_c2_Teff
1.026,0.926,CD8_c0_t-Teff
1.416,2.507,CD8_c0_t-Teff
2.2,1.372,CD8_c0_t-Teff
-2.257,3.486,CD8_c2_Teff
1.926,1.52,CD8_c0_t-Teff
2.5,1.558,CD8_c0_t-Teff
1.102,1.812,CD8_c0_t-Teff
2.253,1.65,CD8_c11_Teff_SEMA4A
1.455,1.844,CD8_c0_t-Teff
2.008,1.731,CD8_c0_t-Teff
2.248,1.139,CD8_c0_t-Teff
1.915,2.049,CD8_c0_t-Teff
1.988,1.881,CD8_c0_t-Teff
0.971,1.711,CD8_c0_t-Teff
1.361,3.14,CD8_c6_Tcm
2.536,1.889,CD8_c0_t-Teff
2.429,0.454,CD8_c0_t-Teff
3.495,0.375,CD8_c0_t-Teff
3.598,0.066,CD8_c0_t-Teff
2.704,1.154,CD8_c0_t-Teff
3.283,0.966,CD8_c0_t-Teff
2.233,2.048,CD8_c0_t-Teff
3.053,1.002,CD8_c0_t-Teff
3.053,0.38,CD8_c0_t-Teff
3.511,0.136,CD8_c0_t-Teff
1.883,2.14,CD8_c0_t-Teff
2.268,1.043,CD8_c0_t-Teff
1.896,0.868,CD8_c0_t-Teff
2.345,1.139,CD8_c0_t-Teff
2.607,1.334,CD8_c0_t-Teff
0.922,1.893,CD8_c0_t-Teff
3.52,0.316,CD8_c0_t-Teff
3.476,0.583,CD8_c0_t-Teff
3.516,1.003,CD8_c0_t-Teff
2.11,0.811,CD8_c0_t-Teff
1.262,1.706,CD8_c0_t-Teff
0.995,0.939,CD8_c0_t-Teff
2.768,1.342,CD8_c0_t-Teff
1.606,1.036,CD8_c0_t-Teff
2.298,0.934,CD8_c0_t-Teff
0.493,0.417,CD8_c0_t-Teff
2.23,1.245,CD8_c0_t-Teff
2.019,1.384,CD8_c0_t-Teff
0.46,0.448,CD8_c0_t-Teff
1.163,1.63,CD8_c0_t-Teff
1.748,1.276,CD8_c0_t-Teff
2.039,1.006,CD8_c0_t-Teff
1.387,0.198,CD8_c0_t-Teff
1.154,0.354,CD8_c0_t-Teff
1.918,0.728,CD8_c0_t-Teff
0.814,1.29,CD8_c0_t-Teff
2.115,0.97,CD8_c0_t-Teff
1.5,1.419,CD8_c0_t-Teff
0.939,0.462,CD8_c0_t-Teff
1.816,0.709,CD8_c0_t-Teff
0.516,0.12,CD8_c0_t-Teff
1.867,1.154,CD8_c0_t-Teff
2.046,1.768,CD8_c0_t-Teff
1.533,1.413,CD8_c0_t-Teff
1.429,1.364,CD8_c0_t-Teff
-3.596,-0.246,CD8_c8_Teff_KLRG1
1.966,2.0,CD8_c11_Teff_SEMA4A
6.016,3.16,CD8_c12_Trm
3.456,0.956,CD8_c0_t-Teff
2.48,1.032,CD8_c0_t-Teff
-0.047,0.314,CD8_c0_t-Teff
1.791,1.396,CD8_c0_t-Teff
2.111,1.051,CD8_c0_t-Teff
1.214,2.579,CD8_c6_Tcm
2.091,1.148,CD8_c0_t-Teff
1.987,1.568,CD8_c0_t-Teff
1.756,2.459,CD8_c0_t-Teff
2.194,1.413,CD8_c0_t-Teff
2.236,1.695,CD8_c0_t-Teff
1.076,1.373,CD8_c0_t-Teff
2.439,1.197,CD8_c0_t-Teff
1.379,1.919,CD8_c0_t-Teff
1.643,1.752,CD8_c0_t-Teff
1.948,1.305,CD8_c0_t-Teff
1.405,1.756,CD8_c0_t-Teff
2.408,1.34,CD8_c0_t-Teff
1.341,1.444,CD8_c0_t-Teff
0.916,0.965,CD8_c0_t-Teff
1.145,1.336,CD8_c0_t-Teff
0.929,0.764,CD8_c0_t-Teff
1.434,1.184,CD8_c0_t-Teff
1.662,1.166,CD8_c0_t-Teff
1.534,1.507,CD8_c0_t-Teff
1.718,1.068,CD8_c0_t-Teff
2.093,1.903,CD8_c0_t-Teff
1.184,1.479,CD8_c0_t-Teff
1.147,0.81,CD8_c0_t-Teff
1.949,1.333,CD8_c0_t-Teff
2.073,1.376,CD8_c0_t-Teff
1.969,1.15,CD8_c0_t-Teff
1.18,0.44,CD8_c0_t-Teff
1.215,1.66,CD8_c0_t-Teff
1.054,0.691,CD8_c0_t-Teff
1.629,1.601,CD8_c0_t-Teff
2.032,1.29,CD8_c0_t-Teff
1.948,1.192,CD8_c0_t-Teff
0.868,1.26,CD8_c0_t-Teff
-3.536,-0.248,CD8_c8_Teff_KLRG1
2.214,1.45,CD8_c0_t-Teff
1.995,1.266,CD8_c0_t-Teff
1.987,0.768,CD8_c0_t-Teff
1.447,1.425,CD8_c0_t-Teff
1.111,1.264,CD8_c0_t-Teff
1.21,1.278,CD8_c0_t-Teff
1.873,1.321,CD8_c0_t-Teff
1.357,1.59,CD8_c0_t-Teff
1.413,1.257,CD8_c0_t-Teff
1.974,1.35,CD8_c0_t-Teff
-2.389,-6.169,CD8_c1_Tex
2.43,1.811,CD8_c0_t-Teff
2.198,1.097,CD8_c0_t-Teff
2.058,1.032,CD8_c0_t-Teff
1.422,1.481,CD8_c0_t-Teff
2.09,1.276,CD8_c0_t-Teff
2.644,1.61,CD8_c0_t-Teff
1.8,1.303,CD8_c0_t-Teff
1.98,1.27,CD8_c0_t-Teff
2.161,1.032,CD8_c0_t-Teff
1.3,1.418,CD8_c0_t-Teff
1.926,1.143,CD8_c0_t-Teff
2.355,1.695,CD8_c11_Teff_SEMA4A
2.299,0.873,CD8_c0_t-Teff
1.856,1.733,CD8_c0_t-Teff
1.675,1.684,CD8_c0_t-Teff
2.174,0.98,CD8_c0_t-Teff
0.805,0.668,CD8_c0_t-Teff
1.486,1.325,CD8_c0_t-Teff
1.829,0.995,CD8_c0_t-Teff
2.122,1.36,CD8_c0_t-Teff
1.868,1.783,CD8_c0_t-Teff
3.447,0.674,CD8_c0_t-Teff
2.274,0.914,CD8_c0_t-Teff
2.497,1.243,CD8_c0_t-Teff
2.386,1.442,CD8_c0_t-Teff
2.433,1.42,CD8_c0_t-Teff
1.4,2.84,CD8_c6_Tcm
1.287,3.034,CD8_c6_Tcm
1.906,1.585,CD8_c0_t-Teff
1.936,1.11,CD8_c0_t-Teff
1.979,1.711,CD8_c0_t-Teff
1.321,1.798,CD8_c0_t-Teff
2.016,1.269,CD8_c0_t-Teff
1.925,1.481,CD8_c0_t-Teff
1.186,1.687,CD8_c0_t-Teff
1.367,1.333,CD8_c0_t-Teff
2.0,0.794,CD8_c0_t-Teff
1.571,1.605,CD8_c0_t-Teff
1.293,1.556,CD8_c0_t-Teff
1.383,1.65,CD8_c0_t-Teff
1.273,0.073,CD8_c0_t-Teff
1.065,0.402,CD8_c0_t-Teff
2.27,1.46,CD8_c0_t-Teff
2.248,1.553,CD8_c0_t-Teff
1.398,1.738,CD8_c0_t-Teff
1.464,1.476,CD8_c0_t-Teff
1.443,2.79,CD8_c6_Tcm
2.064,1.279,CD8_c0_t-Teff
1.358,1.39,CD8_c0_t-Teff
1.044,1.657,CD8_c0_t-Teff
0.969,1.133,CD8_c0_t-Teff
1.455,1.196,CD8_c0_t-Teff
-3.414,-0.224,CD8_c8_Teff_KLRG1
1.533,1.517,CD8_c0_t-Teff
1.593,1.793,CD8_c0_t-Teff
1.566,1.369,CD8_c0_t-Teff
2.2,1.769,CD8_c0_t-Teff
-2.692,-4.731,CD8_c1_Tex
2.593,-0.668,CD8_c0_t-Teff
-0.548,-5.573,CD8_c5_Tisg
3.916,0.586,CD8_c0_t-Teff
3.413,0.448,CD8_c0_t-Teff
0.439,-5.932,CD8_c3_Tn
6.037,3.134,CD8_c12_Trm
6.523,3.031,CD8_c12_Trm
6.057,3.126,CD8_c12_Trm
6.275,3.072,CD8_c12_Trm
6.047,3.171,CD8_c12_Trm
0.4,2.72,CD8_c0_t-Teff
3.0,1.757,CD8_c0_t-Teff
0.733,4.416,CD8_c6_Tcm
-1.312,-1.749,CD8_c9_Tsen
0.482,4.126,CD8_c6_Tcm
5.862,3.006,CD8_c12_Trm
0.147,3.837,CD8_c0_t-Teff
-3.332,-2.204,CD8_c7_p-Tex
-1.265,2.06,CD8_c0_t-Teff
6.0,3.078,CD8_c12_Trm
3.515,-0.29,CD8_c0_t-Teff
-1.409,-1.981,CD8_c9_Tsen
2.502,-0.697,CD8_c0_t-Teff
3.675,0.068,CD8_c0_t-Teff
3.534,0.511,CD8_c0_t-Teff
3.55,0.025,CD8_c0_t-Teff
4.09,0.046,CD8_c0_t-Teff
-0.948,0.72,CD8_c0_t-Teff
-0.489,-5.407,CD8_c5_Tisg
-0.682,-5.226,CD8_c5_Tisg
-1.249,-0.485,CD8_c11_Teff_SEMA4A
-0.798,-5.025,CD8_c0_t-Teff
-0.559,-5.496,CD8_c5_Tisg
-0.1,2.396,CD8_c0_t-Teff
-1.067,2.37,CD8_c0_t-Teff
-3.273,-3.179,CD8_c1_Tex
-1.59,0.506,CD8_c7_p-Tex
-2.291,-0.352,CD8_c7_p-Tex
-2.191,-0.555,CD8_c7_p-Tex
-3.328,-2.166,CD8_c7_p-Tex
-3.5,-2.417,CD8_c7_p-Tex
-1.726,0.589,CD8_c0_t-Teff
-1.185,2.308,CD8_c0_t-Teff
-0.366,-5.2,CD8_c5_Tisg
-2.696,-1.353,CD8_c7_p-Tex
-3.314,-2.165,CD8_c7_p-Tex
0.657,3.772,CD8_c11_Teff_SEMA4A
-0.696,2.308,CD8_c0_t-Teff
-3.305,-2.169,CD8_c7_p-Tex
-1.725,1.472,CD8_c0_t-Teff
0.599,3.84,CD8_c6_Tcm
0.654,4.24,CD8_c6_Tcm
-0.778,-5.223,CD8_c5_Tisg
-0.942,2.109,CD8_c0_t-Teff
-1.54,1.39,CD8_c0_t-Teff
-1.048,-5.189,CD8_c5_Tisg
-1.602,2.004,CD8_c0_t-Teff
-2.103,0.427,CD8_c6_Tcm
0.702,4.36,CD8_c6_Tcm
-1.014,2.229,CD8_c0_t-Teff
-1.229,0.625,CD8_c0_t-Teff
-0.563,-5.513,CD8_c5_Tisg
-3.159,-2.932,CD8_c1_Tex
2.688,-0.843,CD8_c0_t-Teff
-2.769,-1.882,CD8_c7_p-Tex
-1.555,1.305,CD8_c0_t-Teff
-1.483,-1.636,CD8_c9_Tsen
-2.26,-0.306,CD8_c0_t-Teff
-1.141,0.887,CD8_c0_t-Teff
-1.304,2.305,CD8_c0_t-Teff
0.553,3.39,CD8_c6_Tcm
-1.39,-1.776,CD8_c9_Tsen
0.738,3.454,CD8_c6_Tcm
0.6,3.717,CD8_c6_Tcm
-4.041,-4.753,CD8_c1_Tex
-4.099,-4.867,CD8_c1_Tex
-2.952,-2.138,CD8_c7_p-Tex
-0.64,2.326,CD8_c0_t-Teff
-3.333,-2.197,CD8_c7_p-Tex
-3.604,-3.964,CD8_c1_Tex
-3.582,-3.845,CD8_c1_Tex
1.067,3.492,CD8_c6_Tcm
-0.945,2.128,CD8_c0_t-Teff
-0.133,1.489,CD8_c0_t-Teff
0.219,3.536,CD8_c0_t-Teff
-2.304,-0.43,CD8_c0_t-Teff
-3.519,-3.776,CD8_c1_Tex
-2.53,1.826,CD8_c0_t-Teff
-1.448,1.979,CD8_c0_t-Teff
-3.483,-3.323,CD8_c1_Tex
-1.308,1.314,CD8_c0_t-Teff
-0.782,2.412,CD8_c0_t-Teff
-4.063,-4.734,CD8_c1_Tex
0.772,2.308,CD8_c0_t-Teff
0.537,4.201,CD8_c6_Tcm
-3.651,-3.748,CD8_c1_Tex
-0.427,1.316,CD8_c0_t-Teff
-3.578,-3.693,CD8_c1_Tex
-1.301,1.449,CD8_c0_t-Teff
-3.58,-4.348,CD8_c1_Tex
0.395,4.115,CD8_c6_Tcm
-2.376,-0.722,CD8_c7_p-Tex
-1.09,2.526,CD8_c0_t-Teff
0.393,4.11,CD8_c6_Tcm
-3.516,-4.135,CD8_c1_Tex
-3.889,-2.818,CD8_c1_Tex
-1.089,1.968,CD8_c0_t-Teff
-1.67,0.774,CD8_c0_t-Teff
-3.588,-3.669,CD8_c1_Tex
-3.346,-5.77,CD8_c1_Tex
-1.361,2.032,CD8_c0_t-Teff
-3.996,-4.644,CD8_c1_Tex
-3.158,-2.608,CD8_c0_t-Teff
0.074,3.953,CD8_c0_t-Teff
0.522,4.182,CD8_c6_Tcm
1.226,2.339,CD8_c0_t-Teff
-1.367,-1.705,CD8_c9_Tsen
-0.889,2.597,CD8_c0_t-Teff
-0.38,1.52,CD8_c0_t-Teff
-1.005,1.774,CD8_c0_t-Teff
-2.35,-0.658,CD8_c7_p-Tex
-1.37,1.696,CD8_c0_t-Teff
-0.868,1.517,CD8_c0_t-Teff
-3.23,1.382,CD8_c2_Teff
-0.396,1.256,CD8_c0_t-Teff
-1.878,1.871,CD8_c0_t-Teff
0.209,1.118,CD8_c0_t-Teff
0.714,3.466,CD8_c6_Tcm
0.65,3.443,CD8_c6_Tcm
-1.673,0.727,CD8_c0_t-Teff
-1.535,-1.377,CD8_c9_Tsen
-2.583,-1.127,CD8_c7_p-Tex
-0.885,2.093,CD8_c0_t-Teff
-1.871,0.535,CD8_c7_p-Tex
-0.645,2.025,CD8_c0_t-Teff
0.539,3.883,CD8_c6_Tcm
-2.25,-0.161,CD8_c0_t-Teff
-1.166,0.89,CD8_c0_t-Teff
-3.563,-3.789,CD8_c1_Tex
-0.293,2.631,CD8_c0_t-Teff
-3.371,-3.717,CD8_c1_Tex
-3.515,-3.679,CD8_c1_Tex
-1.142,1.738,CD8_c0_t-Teff
-1.516,0.463,CD8_c0_t-Teff
-1.454,1.615,CD8_c0_t-Teff
0.368,3.69,CD8_c6_Tcm
-0.743,2.734,CD8_c0_t-Teff
-1.338,1.406,CD8_c0_t-Teff
-0.637,-5.488,CD8_c0_t-Teff
-3.853,-4.168,CD8_c1_Tex
0.562,3.712,CD8_c6_Tcm
-1.743,1.562,CD8_c2_Teff
-3.913,-4.636,CD8_c1_Tex
0.057,3.67,CD8_c6_Tcm
-1.009,2.514,CD8_c0_t-Teff
-2.694,-1.395,CD8_c7_p-Tex
-3.694,-4.243,CD8_c1_Tex
-3.732,-4.072,CD8_c1_Tex
-1.346,-1.848,CD8_c9_Tsen
-1.699,1.528,CD8_c0_t-Teff
-4.282,-4.614,CD8_c1_Tex
-1.57,1.526,CD8_c0_t-Teff
-3.43,-3.863,CD8_c1_Tex
-1.103,2.571,CD8_c0_t-Teff
-1.566,2.041,CD8_c0_t-Teff
-3.445,-3.952,CD8_c1_Tex
-3.644,-3.96,CD8_c1_Tex
-3.519,-3.9,CD8_c1_Tex
-3.62,-3.903,CD8_c1_Tex
0.491,4.02,CD8_c6_Tcm
-1.767,0.549,CD8_c0_t-Teff
-1.033,1.95,CD8_c0_t-Teff
0.512,3.984,CD8_c6_Tcm
-2.692,-1.298,CD8_c7_p-Tex
-3.929,-3.11,CD8_c1_Tex
-4.278,-4.928,CD8_c1_Tex
-3.961,-4.206,CD8_c1_Tex
-3.767,-3.913,CD8_c1_Tex
-3.683,-3.82,CD8_c1_Tex
-1.541,1.142,CD8_c0_t-Teff
-2.573,2.739,CD8_c0_t-Teff
0.522,4.159,CD8_c6_Tcm
-3.65,-3.864,CD8_c1_Tex
1.6,2.305,CD8_c0_t-Teff
-3.125,-2.564,CD8_c7_p-Tex
-1.311,1.998,CD8_c0_t-Teff
-3.609,-3.67,CD8_c1_Tex
3.355,-0.864,CD8_c0_t-Teff
0.52,4.223,CD8_c6_Tcm
-1.666,2.008,CD8_c0_t-Teff
-2.651,-5.87,CD8_c1_Tex
-3.54,-3.685,CD8_c1_Tex
-3.694,-3.863,CD8_c1_Tex
-3.889,-3.285,CD8_c7_p-Tex
0.553,3.782,CD8_c6_Tcm
-3.556,-3.604,CD8_c1_Tex
-3.41,-3.746,CD8_c1_Tex
-3.752,-3.943,CD8_c1_Tex
0.432,3.556,CD8_c6_Tcm
0.332,1.958,CD8_c0_t-Teff
-3.627,-3.907,CD8_c1_Tex
-1.851,1.499,CD8_c0_t-Teff
-3.665,-3.761,CD8_c1_Tex
0.368,4.177,CD8_c6_Tcm
-3.187,-2.833,CD8_c1_Tex
-1.415,2.066,CD8_c0_t-Teff
-4.182,-4.816,CD8_c1_Tex
-1.448,1.45,CD8_c0_t-Teff
-0.554,2.657,CD8_c0_t-Teff
-0.56,1.359,CD8_c0_t-Teff
-1.44,1.236,CD8_c0_t-Teff
-1.48,1.99,CD8_c0_t-Teff
-3.587,-3.822,CD8_c1_Tex
0.331,3.633,CD8_c6_Tcm
0.482,4.292,CD8_c6_Tcm
0.424,4.137,CD8_c6_Tcm
0.282,4.001,CD8_c6_Tcm
-3.901,-3.265,CD8_c1_Tex
0.456,4.194,CD8_c6_Tcm
-3.721,-3.928,CD8_c1_Tex
-0.256,1.62,CD8_c0_t-Teff
-2.257,-4.848,CD8_c1_Tex
-2.181,-0.278,CD8_c7_p-Tex
-2.161,-0.38,CD8_c7_p-Tex
-1.795,-0.941,CD8_c9_Tsen
-1.759,-0.892,CD8_c9_Tsen
-3.333,-2.17,CD8_c7_p-Tex
-3.318,-3.945,CD8_c1_Tex
-0.554,2.076,CD8_c0_t-Teff
-1.594,-1.512,CD8_c9_Tsen
-1.739,-1.118,CD8_c9_Tsen
-2.465,1.811,CD8_c0_t-Teff
-1.079,-0.293,CD8_c11_Teff_SEMA4A
1.26,1.957,CD8_c0_t-Teff
0.03,1.848,CD8_c0_t-Teff
-0.943,1.972,CD8_c0_t-Teff
-1.14,0.457,CD8_c0_t-Teff
-2.091,-0.221,CD8_c0_t-Teff
-2.587,1.936,CD8_c0_t-Teff
-0.978,1.736,CD8_c0_t-Teff
-3.338,-2.216,CD8_c7_p-Tex
-2.94,-1.683,CD8_c7_p-Tex
-2.289,-0.392,CD8_c7_p-Tex
-3.453,-3.895,CD8_c1_Tex
-3.256,-4.608,CD8_c1_Tex
-3.582,-4.121,CD8_c1_Tex
-3.616,-3.836,CD8_c1_Tex
-1.612,0.439,CD8_c0_t-Teff
-0.719,-0.716,CD8_c2_Teff
-4.628,-5.44,CD8_c1_Tex
-2.38,-0.899,CD8_c7_p-Tex
-4.391,-4.993,CD8_c1_Tex
-4.007,-4.903,CD8_c1_Tex
-3.941,-5.004,CD8_c1_Tex
-4.243,-3.139,CD8_c1_Tex
3.546,-0.503,CD8_c0_t-Teff
-4.714,-5.187,CD8_c1_Tex
-3.253,-2.323,CD8_c7_p-Tex
1.02,3.781,CD8_c6_Tcm
0.355,4.173,CD8_c6_Tcm
0.443,4.245,CD8_c6_Tcm
-3.75,-0.074,CD8_c8_Teff_KLRG1
0.43,4.256,CD8_c6_Tcm
-0.118,-5.744,CD8_c5_Tisg
-0.339,-5.918,CD8_c5_Tisg
-0.899,-5.76,CD8_c5_Tisg
-0.71,-5.378,CD8_c5_Tisg
-0.73,-5.58,CD8_c5_Tisg
-0.135,-5.529,CD8_c5_Tisg
-0.639,-5.612,CD8_c5_Tisg
-0.509,-5.591,CD8_c5_Tisg
-0.295,-5.824,CD8_c5_Tisg
-0.577,-5.52,CD8_c5_Tisg
-0.536,-5.549,CD8_c5_Tisg
-0.352,-5.653,CD8_c5_Tisg
-0.435,-5.722,CD8_c5_Tisg
-0.478,-5.495,CD8_c5_Tisg
-0.55,-5.573,CD8_c5_Tisg
0.733,4.273,CD8_c6_Tcm
-0.588,-5.72,CD8_c5_Tisg
-0.259,-5.872,CD8_c5_Tisg
-0.521,-5.495,CD8_c5_Tisg
-0.657,-5.706,CD8_c5_Tisg
-0.277,-5.939,CD8_c5_Tisg
-0.632,-5.659,CD8_c5_Tisg
-0.525,-5.541,CD8_c5_Tisg
-0.342,-5.366,CD8_c5_Tisg
-0.581,-5.629,CD8_c5_Tisg
-0.766,-5.485,CD8_c5_Tisg
-0.256,-5.843,CD8_c5_Tisg
-1.415,-2.014,CD8_c9_Tsen
-0.749,-5.608,CD8_c5_Tisg
-0.311,-5.761,CD8_c5_Tisg
-0.669,-5.51,CD8_c5_Tisg
0.53,3.937,CD8_c6_Tcm
-3.848,-0.035,CD8_c8_Teff_KLRG1
-0.755,-5.162,CD8_c0_t-Teff
-0.708,-5.104,CD8_c5_Tisg
-0.531,-5.503,CD8_c5_Tisg
-0.632,-5.265,CD8_c5_Tisg
-0.337,-5.612,CD8_c5_Tisg
-0.34,-5.882,CD8_c5_Tisg
-0.242,-5.92,CD8_c5_Tisg
-2.638,3.623,CD8_c2_Teff
0.279,2.795,CD8_c6_Tcm
-1.568,0.864,CD8_c10_Teff_CD244
0.377,2.855,CD8_c0_t-Teff
0.597,3.851,CD8_c6_Tcm
0.093,2.552,CD8_c0_t-Teff
0.288,1.431,CD8_c0_t-Teff
-0.432,2.632,CD8_c0_t-Teff
-2.304,-6.099,CD8_c1_Tex
0.408,3.765,CD8_c6_Tcm
-0.713,1.626,CD8_c0_t-Teff
0.731,2.12,CD8_c0_t-Teff
-2.548,1.298,CD8_c2_Teff
0.353,1.548,CD8_c0_t-Teff
-0.052,2.415,CD8_c0_t-Teff
-0.476,2.128,CD8_c0_t-Teff
