hex_x,hex_y,n_cells,state,state_purity,BCL6,CD69,CXCR6,ENTPD1,GZMB,HAVCR2,ID2,ID3,IL7R,ITGAE,KLF2,LEF1,PDCD1,PRF1,RGS1,RUNX3,S1PR1,SELL,SELPLG,SLAMF6,TCF7,TOX,XCL1,ZEB2
1.721,0.497,299,CD8_c0_t-Teff,0.96,0.215,1.859,0.096,0.071,0.344,0.036,1.407,0.201,0.987,0.259,0.889,0.08,0.161,0.45,1.629,0.986,0.088,0.202,0.383,0.184,0.403,0.288,0.243,0.566
1.434,-0.497,30,CD8_c0_t-Teff,1.0,0.097,2.652,0.494,0.211,1.015,0.171,1.794,0.045,0.911,0.423,0.098,0.095,0.335,0.826,2.054,0.985,0.106,0.146,0.738,0.222,0.17,0.235,1.163,0.461
2.151,-0.745,131,CD8_c0_t-Teff,0.985,0.125,2.159,0.349,0.074,0.631,0.098,1.506,0.044,1.468,0.405,0.583,0.367,0.165,0.583,1.112,0.625,0.195,0.373,0.755,0.354,0.479,0.039,0.628,0.208
-3.729,2.484,222,CD8_c2_Teff,0.977,0.048,1.025,0.129,0.025,1.818,0.107,1.461,0.039,0.658,0.229,1.022,0.053,0.108,1.828,0.343,0.739,0.441,0.353,0.72,0.363,0.163,0.225,0.139,0.873
3.872,-0.248,34,CD8_c0_t-Teff,0.971,0.084,1.179,0.624,0.041,1.505,0.184,1.675,0.047,3.089,0.848,0.513,0.042,0.209,0.985,0.789,0.621,0.166,0.254,0.428,0.322,0.464,0.102,0.408,0.187
3.442,0.0,303,CD8_c0_t-Teff,0.993,0.131,1.633,0.658,0.079,1.338,0.099,1.588,0.052,2.468,0.583,0.425,0.122,0.222,0.973,1.358,0.94,0.139,0.203,0.585,0.171,0.395,0.1,1.244,0.403
1.291,0.745,204,CD8_c0_t-Teff,0.99,0.113,1.849,0.232,0.044,0.357,0.061,1.248,0.079,0.562,0.259,0.649,0.043,0.292,0.406,1.875,0.864,0.043,0.071,0.315,0.156,0.309,0.284,0.251,0.647
0.717,4.223,137,CD8_c6_Tcm,0.978,0.03,0.81,0.299,0.0,0.182,0.031,0.432,0.045,0.979,0.249,0.254,0.047,0.123,0.525,0.996,0.619,0.139,0.212,0.287,0.189,0.215,0.1,0.065,0.224
-3.442,-5.962,274,CD8_c1_Tex,1.0,0.136,0.913,0.94,0.867,2.129,0.768,1.654,0.316,0.771,1.182,0.041,0.067,0.772,1.113,1.968,0.749,0.013,0.163,0.45,0.185,0.158,0.561,0.784,0.64
3.729,-0.497,95,CD8_c0_t-Teff,1.0,0.025,1.199,1.107,0.142,2.426,0.243,1.367,0.074,2.433,0.62,0.373,0.066,0.514,1.298,1.454,0.821,0.144,0.264,0.497,0.103,0.164,0.027,0.272,0.409
0.0,2.484,159,CD8_c0_t-Teff,0.981,0.042,1.184,0.369,0.009,0.151,0.024,0.366,0.084,1.56,0.343,0.864,0.31,0.261,0.632,0.795,0.585,0.367,0.738,0.608,0.258,0.493,0.232,0.077,0.254
-0.143,2.733,138,CD8_c0_t-Teff,0.993,0.072,1.154,0.224,0.019,0.15,0.072,0.374,0.144,1.832,0.293,0.746,0.213,0.264,0.507,0.874,0.569,0.389,0.66,0.648,0.21,0.648,0.189,0.118,0.299
3.586,-0.248,237,CD8_c0_t-Teff,0.983,0.083,1.401,0.78,0.089,1.846,0.17,1.472,0.109,2.429,0.497,0.395,0.072,0.399,1.183,1.343,0.984,0.082,0.235,0.546,0.196,0.252,0.053,0.623,0.316
2.438,-0.745,297,CD8_c0_t-Teff,0.993,0.089,2.048,0.376,0.038,0.712,0.093,1.568,0.062,1.473,0.482,0.404,0.165,0.128,0.653,1.371,0.621,0.126,0.189,0.395,0.261,0.417,0.092,0.925,0.216
2.295,-0.994,138,CD8_c0_t-Teff,0.993,0.04,1.968,0.656,0.075,1.306,0.101,1.51,0.028,0.862,0.595,0.291,0.199,0.241,0.993,1.363,0.717,0.137,0.197,0.598,0.225,0.222,0.119,0.698,0.175
-3.872,-5.217,188,CD8_c1_Tex,1.0,0.072,1.126,1.092,1.023,2.523,1.284,1.885,0.315,0.19,1.076,0.048,0.015,0.939,1.414,2.155,0.689,0.0,0.107,0.631,0.267,0.089,0.549,0.076,0.615
-3.299,1.739,93,CD8_c2_Teff,0.978,0.014,1.048,0.124,0.014,1.659,0.081,1.104,0.045,0.562,0.241,1.405,0.232,0.061,1.759,0.192,0.557,0.379,0.421,1.053,0.289,0.383,0.289,0.224,1.134
0.287,2.484,133,CD8_c0_t-Teff,0.94,0.065,1.25,0.379,0.0,0.295,0.036,0.62,0.094,1.27,0.36,0.608,0.177,0.239,0.646,1.275,0.673,0.218,0.507,0.56,0.245,0.416,0.229,0.069,0.448
-1.578,1.242,183,CD8_c0_t-Teff,0.874,0.023,1.045,0.445,0.082,0.984,0.155,0.959,0.057,0.478,0.352,0.464,0.042,0.228,1.014,0.841,0.611,0.121,0.139,0.634,0.386,0.276,0.21,0.147,0.401
-0.143,2.236,211,CD8_c0_t-Teff,0.981,0.067,1.371,0.257,0.039,0.239,0.029,0.578,0.048,1.247,0.238,0.582,0.137,0.309,0.621,1.011,0.582,0.191,0.407,0.398,0.28,0.474,0.216,0.089,0.294
-3.729,2.981,336,CD8_c2_Teff,0.991,0.034,1.073,0.079,0.019,1.908,0.084,1.407,0.025,0.858,0.159,1.108,0.061,0.072,1.632,0.41,0.585,0.319,0.28,0.659,0.238,0.219,0.097,0.073,0.99
-2.582,-6.459,56,CD8_c1_Tex,1.0,0.116,1.079,0.62,0.451,1.534,0.564,1.477,0.08,0.589,0.417,0.066,0.073,0.375,0.689,1.278,0.404,0.047,0.042,0.171,0.336,0.032,0.236,0.141,0.357
-2.438,-6.707,8,CD8_c1_Tex,1.0,0.0,1.48,0.324,0.0,0.75,0.0,1.944,0.0,1.391,0.186,0.0,0.0,0.0,0.599,1.29,0.0,0.272,0.0,0.288,0.335,0.0,0.186,0.495,0.98
-0.861,0.497,186,CD8_c0_t-Teff,0.925,0.08,1.565,0.291,0.041,0.391,0.062,1.161,0.095,0.651,0.3,0.654,0.085,0.161,0.926,0.966,0.642,0.136,0.357,0.487,0.327,0.503,0.176,0.422,0.517
2.295,-0.497,167,CD8_c0_t-Teff,1.0,0.103,2.468,0.397,0.032,0.635,0.101,1.59,0.091,1.527,0.46,0.56,0.179,0.105,0.573,1.438,0.648,0.145,0.269,0.501,0.233,0.413,0.111,1.045,0.238
-5.88,-6.21,122,CD8_c1_Tex,0.967,0.017,0.909,0.426,0.383,2.111,0.483,2.061,0.203,0.321,0.292,0.041,0.0,0.34,1.171,1.142,0.495,0.0,0.075,0.225,0.085,0.038,0.089,0.178,0.1
-5.593,-6.21,196,CD8_c1_Tex,0.995,0.011,0.88,0.508,0.551,2.645,0.934,2.3,0.231,0.077,0.524,0.024,0.012,0.537,1.47,1.572,0.528,0.0,0.025,0.19,0.179,0.071,0.175,0.155,0.162
-2.295,-3.975,16,CD8_c1_Tex,0.625,0.048,1.286,0.922,0.191,1.078,0.546,1.717,0.453,0.253,0.353,0.663,0.0,0.642,0.728,2.597,1.094,0.0,0.0,0.345,0.211,0.144,0.458,0.0,0.364
-0.143,1.242,193,CD8_c0_t-Teff,0.974,0.075,1.744,0.402,0.041,0.477,0.212,0.93,0.115,0.561,0.289,0.661,0.084,0.289,0.731,1.651,0.719,0.132,0.199,0.487,0.274,0.36,0.348,0.129,0.449
0.43,3.726,331,CD8_c6_Tcm,0.934,0.074,1.009,0.437,0.016,0.258,0.037,0.413,0.117,1.574,0.464,0.234,0.086,0.219,0.636,0.786,0.704,0.323,0.385,0.73,0.269,0.477,0.233,0.151,0.447
-4.159,-5.217,280,CD8_c1_Tex,1.0,0.031,1.009,1.343,0.966,2.667,1.132,1.697,0.191,0.305,1.095,0.054,0.024,0.944,1.595,2.147,0.799,0.006,0.105,0.544,0.284,0.063,0.491,0.141,0.578
-4.446,-5.217,308,CD8_c1_Tex,0.997,0.014,0.91,1.275,0.993,2.955,1.228,1.832,0.255,0.242,1.123,0.029,0.016,0.812,1.655,1.932,0.802,0.008,0.081,0.559,0.213,0.035,0.357,0.093,0.37
-3.872,-5.714,236,CD8_c1_Tex,1.0,0.056,1.252,1.005,1.157,2.65,0.919,1.642,0.36,0.632,1.369,0.082,0.045,0.67,1.207,2.344,0.912,0.012,0.165,0.664,0.232,0.07,0.495,0.505,0.815
-4.303,-5.465,383,CD8_c1_Tex,0.992,0.054,1.043,1.302,1.096,2.74,1.142,1.836,0.217,0.329,1.245,0.042,0.065,0.915,1.352,2.335,0.808,0.008,0.121,0.525,0.264,0.051,0.419,0.17,0.565
-3.442,2.484,204,CD8_c2_Teff,0.99,0.014,1.246,0.101,0.01,1.814,0.133,1.544,0.039,0.834,0.276,1.106,0.088,0.079,1.837,0.405,0.734,0.272,0.314,0.562,0.276,0.234,0.219,0.165,0.782
-1.004,-2.236,7,CD8_c9_Tsen,0.857,0.0,1.001,0.396,0.0,0.29,0.396,1.71,0.0,1.595,0.613,0.658,0.287,0.0,0.818,1.737,0.642,0.0,0.0,0.0,0.0,0.396,0.234,0.509,0.671
-0.717,1.739,252,CD8_c0_t-Teff,0.988,0.052,1.385,0.38,0.066,0.341,0.125,0.735,0.099,0.604,0.267,0.41,0.091,0.217,0.689,1.123,0.558,0.149,0.343,0.478,0.305,0.359,0.331,0.102,0.308
5.737,2.981,141,CD8_c12_Trm,0.915,0.034,1.571,0.552,0.044,0.581,0.039,1.423,0.036,1.592,0.443,0.045,0.0,0.095,0.471,1.352,0.636,0.0,0.025,0.386,0.245,0.293,0.059,0.499,0.178
0.287,1.49,244,CD8_c0_t-Teff,0.992,0.068,1.615,0.385,0.065,0.381,0.087,0.886,0.099,0.546,0.292,0.409,0.051,0.343,0.728,1.828,0.835,0.09,0.23,0.341,0.307,0.42,0.361,0.23,0.382
0.717,3.726,349,CD8_c6_Tcm,0.94,0.086,1.342,0.49,0.033,0.207,0.018,0.638,0.112,1.169,0.32,0.531,0.093,0.203,0.682,1.212,0.657,0.217,0.492,0.687,0.277,0.453,0.282,0.138,0.288
-3.586,-0.248,351,CD8_c8_Teff_KLRG1,0.883,0.185,1.74,0.366,0.055,0.393,0.144,1.078,0.105,0.757,0.341,0.706,0.081,0.39,0.652,1.593,0.979,0.136,0.175,0.548,0.314,0.392,0.46,0.289,0.734
-0.861,2.484,183,CD8_c0_t-Teff,0.995,0.039,0.706,0.367,0.019,0.22,0.029,0.401,0.073,1.232,0.284,0.451,0.126,0.22,0.419,0.609,0.536,0.233,0.374,0.46,0.279,0.387,0.113,0.045,0.255
3.012,-0.745,81,CD8_c0_t-Teff,1.0,0.098,1.693,0.711,0.081,1.889,0.218,1.584,0.05,1.089,0.662,0.187,0.133,0.245,0.811,1.717,1.004,0.061,0.229,0.629,0.269,0.248,0.114,0.87,0.409
-2.582,0.497,172,CD8_c7_p-Tex,0.75,0.052,0.973,0.138,0.029,1.254,0.045,1.371,0.014,1.151,0.367,1.321,0.307,0.18,1.767,0.137,0.744,0.657,0.761,1.23,0.53,0.467,0.269,0.19,0.864
2.008,-0.497,64,CD8_c0_t-Teff,1.0,0.106,2.524,0.46,0.019,0.89,0.09,1.748,0.111,1.43,0.237,0.354,0.224,0.169,0.826,1.413,0.576,0.089,0.331,0.669,0.246,0.369,0.07,0.963,0.467
-3.729,3.975,335,CD8_c2_Teff,0.997,0.028,0.827,0.057,0.009,1.334,0.052,1.234,0.013,1.378,0.198,0.803,0.032,0.028,1.028,0.398,0.558,0.235,0.131,0.222,0.129,0.146,0.04,0.01,0.904
-1.291,-0.745,15,CD8_c11_Teff_SEMA4A,0.933,0.134,0.763,0.385,0.258,1.83,1.085,0.974,0.43,0.136,0.583,0.141,0.0,1.16,1.415,1.781,0.529,0.077,0.466,0.14,0.604,0.1,0.332,0.0,0.237
-2.008,-4.471,5,CD8_c1_Tex,0.8,0.0,2.042,0.416,0.431,1.975,0.848,2.259,0.0,0.201,0.367,1.284,0.201,1.447,1.803,2.811,1.187,0.229,0.0,0.459,0.741,0.229,0.0,0.604,0.0
-2.868,-4.968,288,CD8_c1_Tex,0.99,0.029,1.603,0.908,0.776,3.043,1.483,2.108,0.519,0.188,0.653,0.075,0.012,0.717,1.655,2.771,0.598,0.008,0.092,0.43,0.192,0.11,0.598,0.195,0.463
-0.574,-5.465,503,CD8_c5_Tisg,0.994,0.11,1.41,0.375,0.104,1.095,0.246,1.181,0.102,0.831,0.363,0.549,0.081,0.226,1.186,1.333,0.711,0.146,0.402,0.577,0.29,0.289,0.209,0.278,0.325
-2.582,-4.471,208,CD8_c1_Tex,0.986,0.043,1.661,0.886,0.394,2.107,1.087,2.111,0.274,0.128,0.687,0.18,0.016,0.992,1.264,2.748,0.78,0.007,0.082,0.551,0.31,0.054,0.469,0.105,0.421
-1.864,-4.223,1,CD8_c4_Tstr,1.0,0.0,1.741,0.0,0.0,2.715,1.741,3.375,0.0,0.0,0.0,0.0,0.0,0.0,1.741,4.13,1.741,0.0,0.0,0.0,0.0,0.0,1.741,0.0,0.0
0.287,-2.981,1,CD8_c4_Tstr,1.0,0.0,2.828,0.0,0.0,2.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.192,4.483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3.729,-4.471,147,CD8_c1_Tex,0.959,0.059,0.978,1.068,0.807,2.191,1.445,1.537,0.363,0.121,0.676,0.145,0.001,1.08,2.013,1.821,0.761,0.0,0.077,0.614,0.412,0.059,0.62,0.052,0.273
-3.442,-4.968,119,CD8_c1_Tex,0.975,0.084,1.106,1.035,0.853,2.153,1.286,1.824,0.437,0.154,0.951,0.088,0.008,1.004,1.419,2.149,0.737,0.012,0.087,0.571,0.268,0.081,0.612,0.221,0.733
1.578,-1.739,2,CD8_c4_Tstr,0.5,0.0,2.734,1.002,0.0,1.229,0.0,2.227,0.0,0.0,0.572,0.808,0.904,0.0,0.0,2.606,0.7,0.808,0.0,0.0,0.26,0.0,0.0,0.0,0.832
-3.729,-5.962,230,CD8_c1_Tex,0.991,0.121,1.019,1.131,1.05,2.212,0.592,1.647,0.295,1.091,1.303,0.032,0.07,0.783,0.883,1.99,0.778,0.021,0.178,0.472,0.2,0.165,0.374,0.754,0.743
2.151,-1.242,14,CD8_c0_t-Teff,0.786,0.14,2.264,0.966,0.077,1.181,0.334,1.516,0.0,0.686,0.661,0.259,0.063,0.413,1.13,1.236,0.901,0.0,0.158,0.669,0.16,0.232,0.151,0.715,0.0
-0.43,-0.248,32,CD8_c11_Teff_SEMA4A,0.531,0.169,1.461,0.375,0.139,0.178,0.088,1.398,0.315,0.947,0.341,0.7,0.067,0.457,0.511,1.62,0.629,0.0,0.129,0.484,0.296,0.55,0.55,0.473,0.137
-1.864,1.242,98,CD8_c0_t-Teff,0.735,0.011,0.867,0.388,0.017,0.927,0.065,1.056,0.046,0.705,0.244,0.612,0.071,0.199,1.137,0.365,0.612,0.181,0.344,0.515,0.302,0.314,0.181,0.24,0.278
0.43,2.236,185,CD8_c0_t-Teff,0.984,0.088,1.416,0.354,0.028,0.25,0.075,0.753,0.038,1.193,0.153,0.732,0.128,0.309,0.64,1.347,0.695,0.194,0.442,0.528,0.2,0.449,0.305,0.147,0.402
1.147,3.478,281,CD8_c6_Tcm,0.954,0.077,1.126,0.365,0.05,0.198,0.018,0.628,0.141,1.488,0.312,0.551,0.085,0.221,0.457,1.449,0.971,0.231,0.229,0.778,0.107,0.381,0.232,0.175,0.575
1.004,0.248,256,CD8_c0_t-Teff,0.988,0.075,2.29,0.281,0.052,0.599,0.167,1.666,0.142,0.569,0.229,0.793,0.089,0.298,0.628,1.925,0.872,0.061,0.093,0.391,0.249,0.31,0.259,0.632,0.627
0.574,1.987,185,CD8_c0_t-Teff,0.978,0.087,1.512,0.292,0.025,0.384,0.067,0.732,0.051,0.718,0.184,0.636,0.056,0.382,0.513,1.798,0.789,0.071,0.221,0.427,0.174,0.359,0.274,0.102,0.397
1.864,1.242,155,CD8_c0_t-Teff,0.948,0.167,1.411,0.261,0.041,0.469,0.04,1.099,0.102,1.192,0.218,1.34,0.116,0.185,0.399,1.522,1.2,0.129,0.183,0.324,0.152,0.434,0.189,0.225,0.776
-3.872,0.248,90,CD8_c8_Teff_KLRG1,0.956,0.018,1.148,0.214,0.012,1.218,0.036,1.131,0.038,0.659,0.232,1.172,0.048,0.17,1.604,0.523,0.698,0.549,0.377,0.937,0.465,0.329,0.209,0.197,0.888
-3.012,-6.21,134,CD8_c1_Tex,0.955,0.201,0.893,0.189,0.303,0.482,0.395,0.942,0.379,0.689,0.685,0.026,0.125,0.681,0.667,1.177,0.54,0.033,0.167,0.133,0.39,0.527,0.894,2.134,0.516
-3.872,1.739,178,CD8_c2_Teff,0.983,0.032,0.64,0.086,0.008,1.673,0.032,1.217,0.028,0.891,0.241,1.196,0.108,0.08,1.92,0.063,0.625,0.575,0.615,1.18,0.449,0.229,0.153,0.137,0.791
-2.295,-4.471,152,CD8_c1_Tex,0.98,0.151,1.817,0.717,0.234,1.446,0.596,1.807,0.193,0.179,0.329,0.325,0.033,0.815,1.349,2.661,0.921,0.041,0.135,0.654,0.298,0.139,0.491,0.221,0.384
-2.868,-5.465,100,CD8_c1_Tex,0.99,0.092,1.238,1.013,0.803,2.104,1.48,1.836,0.322,0.281,0.776,0.151,0.0,1.1,1.614,2.559,0.615,0.0,0.145,0.554,0.262,0.203,0.773,0.257,0.508
-0.287,2.484,183,CD8_c0_t-Teff,0.995,0.041,1.113,0.222,0.014,0.116,0.055,0.558,0.035,1.597,0.28,0.774,0.15,0.139,0.585,0.771,0.536,0.203,0.641,0.595,0.218,0.576,0.138,0.039,0.159
-3.155,-4.471,211,CD8_c1_Tex,0.953,0.062,1.387,0.68,0.697,2.063,1.439,1.818,0.327,0.215,0.675,0.247,0.021,1.017,1.635,2.401,0.836,0.024,0.059,0.58,0.347,0.116,0.751,0.17,0.485
-2.438,-4.223,117,CD8_c1_Tex,0.915,0.1,1.756,0.772,0.195,1.305,0.689,1.788,0.197,0.096,0.369,0.411,0.007,0.829,1.281,2.603,1.036,0.0,0.04,0.462,0.353,0.093,0.461,0.155,0.269
-3.012,-3.726,180,CD8_c1_Tex,0.922,0.117,1.833,0.297,0.474,0.469,1.276,1.811,0.122,0.281,0.301,0.459,0.015,0.528,0.952,2.671,1.45,0.004,0.051,0.252,0.327,0.28,0.477,0.071,0.275
-3.586,3.229,287,CD8_c2_Teff,1.0,0.047,1.193,0.082,0.009,2.019,0.133,1.411,0.009,1.035,0.192,1.181,0.061,0.101,1.496,0.523,0.692,0.236,0.255,0.605,0.217,0.225,0.098,0.134,0.998
-0.717,0.248,108,CD8_c0_t-Teff,0.769,0.061,1.822,0.348,0.05,0.467,0.042,1.306,0.139,0.335,0.383,0.575,0.054,0.273,0.916,1.273,0.76,0.11,0.342,0.612,0.264,0.461,0.403,0.444,0.612
1.147,1.987,281,CD8_c0_t-Teff,0.986,0.126,1.414,0.277,0.035,0.438,0.066,1.157,0.057,0.806,0.175,0.853,0.082,0.292,0.538,1.833,1.253,0.109,0.147,0.412,0.174,0.3,0.264,0.128,0.661
0.287,0.994,191,CD8_c0_t-Teff,1.0,0.085,1.933,0.361,0.041,0.349,0.098,1.131,0.105,0.659,0.313,0.671,0.058,0.345,0.744,1.828,0.786,0.134,0.238,0.345,0.416,0.521,0.415,0.42,0.482
1.578,-0.745,42,CD8_c0_t-Teff,1.0,0.178,2.252,0.374,0.21,0.897,0.214,1.4,0.044,0.38,0.554,0.224,0.202,0.149,0.937,1.15,0.651,0.045,0.308,0.626,0.325,0.375,0.044,0.446,0.377
2.008,-1.49,4,CD8_c0_t-Teff,0.75,0.0,0.806,0.0,0.487,2.063,0.347,0.781,0.0,1.716,1.606,0.586,0.0,0.347,1.793,0.694,1.12,0.0,0.862,0.973,0.0,0.398,0.0,0.0,0.375
0.0,1.987,260,CD8_c0_t-Teff,0.985,0.055,1.345,0.283,0.05,0.194,0.043,0.636,0.091,0.903,0.238,0.708,0.112,0.295,0.682,1.322,0.633,0.194,0.406,0.375,0.323,0.376,0.231,0.128,0.283
1.004,0.745,209,CD8_c0_t-Teff,0.995,0.174,2.058,0.211,0.052,0.308,0.087,1.361,0.159,0.679,0.231,0.59,0.034,0.352,0.445,1.9,1.099,0.051,0.157,0.335,0.25,0.382,0.256,0.391,0.607
-4.59,-4.968,118,CD8_c1_Tex,0.992,0.053,0.786,1.212,0.902,2.635,1.288,1.79,0.299,0.062,0.905,0.039,0.019,0.714,2.075,1.477,0.69,0.0,0.041,0.586,0.398,0.017,0.422,0.0,0.327
0.717,-3.229,25,CD8_c4_Tstr,1.0,0.06,0.718,0.627,0.703,1.415,0.59,1.042,0.445,0.406,0.976,0.0,0.0,0.847,0.569,1.633,0.918,0.0,0.12,0.143,0.203,0.051,0.808,0.381,0.725
4.876,1.49,4,CD8_c3_Tn,1.0,0.31,0.455,0.0,0.123,0.019,0.0,0.0,0.0,2.597,0.273,2.061,0.495,0.0,0.0,0.752,0.768,0.499,1.428,1.041,0.0,0.157,0.0,0.0,0.0
-2.582,1.49,60,CD8_c2_Teff,0.533,0.087,1.089,0.235,0.006,0.928,0.085,1.013,0.0,0.789,0.165,0.915,0.109,0.126,1.485,0.748,0.724,0.248,0.64,0.823,0.454,0.339,0.296,0.197,0.695
0.287,3.975,374,CD8_c6_Tcm,0.968,0.082,0.534,0.354,0.009,0.149,0.025,0.231,0.146,1.931,0.344,0.442,0.047,0.215,0.607,0.612,0.689,0.343,0.339,0.641,0.153,0.583,0.14,0.067,0.359
-2.725,-6.21,73,CD8_c1_Tex,1.0,0.106,1.097,0.479,0.409,1.083,0.732,1.292,0.296,0.492,0.756,0.026,0.136,0.832,1.09,1.212,0.562,0.046,0.265,0.428,0.333,0.167,0.863,0.673,0.262
-2.582,-5.962,147,CD8_c1_Tex,0.966,0.158,1.276,0.676,0.396,1.087,0.825,1.16,0.289,0.211,0.64,0.079,0.023,1.064,1.369,1.952,0.592,0.011,0.118,0.558,0.495,0.149,0.838,0.138,0.321
0.43,0.248,284,CD8_c0_t-Teff,0.993,0.059,1.783,0.212,0.027,0.433,0.086,1.522,0.132,0.384,0.17,0.732,0.055,0.135,0.714,1.618,0.733,0.057,0.104,0.296,0.197,0.442,0.439,0.852,0.763
0.0,-5.465,21,CD8_c5_Tisg,0.952,0.1,0.82,0.25,0.097,0.172,0.334,0.642,0.0,1.694,0.328,0.902,0.224,0.116,0.642,1.456,0.298,0.361,0.864,0.661,0.368,0.648,0.0,0.051,0.427
0.574,0.497,225,CD8_c0_t-Teff,0.978,0.105,1.874,0.215,0.077,0.545,0.151,1.606,0.082,0.413,0.231,0.546,0.038,0.199,0.772,1.586,0.942,0.038,0.101,0.233,0.153,0.201,0.276,0.565,0.499
-2.008,1.49,50,CD8_c0_t-Teff,0.52,0.005,0.672,0.396,0.011,1.173,0.056,1.36,0.013,0.615,0.231,0.683,0.028,0.199,1.089,0.331,0.474,0.177,0.291,0.323,0.136,0.254,0.223,0.022,0.464
-0.574,2.484,239,CD8_c0_t-Teff,0.992,0.032,0.906,0.318,0.018,0.221,0.022,0.455,0.083,1.118,0.233,0.48,0.124,0.282,0.505,0.816,0.524,0.199,0.371,0.467,0.179,0.435,0.159,0.088,0.204
0.143,-6.21,6,CD8_c5_Tisg,1.0,0.0,1.015,0.0,0.281,0.0,0.0,0.722,0.0,1.793,0.134,1.609,0.516,0.32,0.134,0.835,0.281,0.311,0.969,1.127,0.0,1.003,0.0,0.0,0.0
-1.578,-1.242,48,CD8_c9_Tsen,0.833,0.041,1.095,0.778,0.199,0.933,0.165,1.225,0.181,0.245,0.503,0.492,0.201,0.489,1.0,0.97,0.839,0.043,0.245,0.775,0.364,0.237,0.242,0.251,0.435
1.147,0.994,242,CD8_c0_t-Teff,0.992,0.153,1.931,0.307,0.109,0.4,0.071,1.173,0.068,0.556,0.291,0.691,0.031,0.262,0.514,2.049,0.936,0.058,0.179,0.374,0.138,0.372,0.357,0.175,0.67
-3.442,-2.981,34,CD8_c7_p-Tex,0.971,0.064,0.934,1.118,0.469,0.936,1.726,0.669,0.177,0.073,0.999,0.422,0.285,0.789,1.679,1.542,0.886,0.071,0.286,0.687,0.561,0.268,0.486,0.043,0.026
-3.586,-3.229,48,CD8_c1_Tex,0.562,0.102,1.055,1.211,0.449,0.873,1.185,0.591,0.178,0.07,0.521,0.11,0.082,0.406,1.639,1.634,0.872,0.03,0.209,0.412,0.459,0.124,0.507,0.057,0.169
1.434,1.49,194,CD8_c0_t-Teff,0.995,0.157,1.658,0.264,0.072,0.415,0.103,1.072,0.075,1.108,0.253,0.953,0.054,0.289,0.483,1.923,1.375,0.096,0.243,0.482,0.156,0.295,0.262,0.272,0.776
1.864,-0.745,78,CD8_c0_t-Teff,0.987,0.133,2.062,0.402,0.068,0.606,0.017,1.375,0.0,0.996,0.498,0.216,0.249,0.13,0.729,1.396,0.814,0.106,0.331,0.689,0.347,0.35,0.147,0.422,0.27
-3.012,-4.223,174,CD8_c1_Tex,0.966,0.053,1.484,0.624,0.544,1.486,1.336,1.822,0.398,0.124,0.466,0.461,0.014,0.92,1.287,2.582,0.914,0.006,0.064,0.392,0.244,0.141,0.612,0.238,0.387
-2.151,0.248,62,CD8_c7_p-Tex,0.742,0.066,1.011,0.393,0.042,1.312,0.216,1.15,0.027,0.409,0.391,0.716,0.056,0.366,1.801,0.696,0.778,0.327,0.607,1.059,0.34,0.278,0.391,0.229,0.554
-3.872,2.733,234,CD8_c2_Teff,0.991,0.032,1.073,0.1,0.008,1.969,0.086,1.49,0.014,0.637,0.211,0.979,0.12,0.11,1.705,0.417,0.609,0.444,0.416,0.73,0.295,0.154,0.12,0.166,0.905
-2.151,-0.248,125,CD8_c7_p-Tex,0.76,0.043,1.022,0.437,0.152,1.36,0.228,0.896,0.192,0.319,0.46,0.396,0.09,0.413,1.081,0.937,0.69,0.11,0.258,0.607,0.338,0.198,0.357,0.158,0.318
0.574,4.471,26,CD8_c6_Tcm,1.0,0.0,0.738,0.32,0.068,0.0,0.076,0.45,0.056,1.255,0.236,0.075,0.045,0.117,0.541,1.401,0.414,0.0,0.321,0.465,0.169,0.259,0.0,0.056,0.133
2.868,-0.497,131,CD8_c0_t-Teff,0.977,0.08,2.031,0.477,0.056,0.928,0.062,1.63,0.118,1.893,0.572,0.545,0.223,0.166,0.75,1.048,0.856,0.12,0.254,0.593,0.24,0.408,0.105,1.224,0.273
-0.574,0.994,191,CD8_c0_t-Teff,1.0,0.07,1.483,0.355,0.065,0.446,0.056,1.144,0.05,0.786,0.314,0.545,0.107,0.2,0.982,1.345,0.707,0.18,0.204,0.38,0.298,0.406,0.158,0.209,0.385
-3.586,-6.21,92,CD8_c1_Tex,0.978,0.098,0.586,0.726,0.853,1.493,0.157,1.357,0.113,1.858,1.312,0.02,0.071,0.586,0.652,1.378,0.7,0.036,0.337,0.474,0.108,0.348,0.446,1.766,0.669
0.574,3.478,158,CD8_c6_Tcm,0.873,0.1,0.994,0.56,0.028,0.381,0.028,0.473,0.154,1.191,0.337,0.234,0.047,0.271,0.682,1.102,0.82,0.183,0.325,0.731,0.203,0.429,0.286,0.216,0.565
-3.299,2.236,175,CD8_c2_Teff,0.966,0.019,1.059,0.164,0.021,1.676,0.11,1.463,0.012,0.55,0.169,1.366,0.123,0.109,1.973,0.315,0.709,0.35,0.36,0.718,0.449,0.234,0.166,0.159,0.904
-1.004,1.739,291,CD8_c0_t-Teff,0.986,0.056,1.184,0.373,0.045,0.417,0.036,0.794,0.068,0.716,0.286,0.444,0.096,0.304,0.715,0.759,0.424,0.196,0.282,0.449,0.318,0.353,0.235,0.128,0.283
