hex_x,hex_y,n_cells,state,state_purity,BCL6,CD69,CXCR6,ENTPD1,GZMB,HAVCR2,ID2,ID3,IL7R,ITGAE,KLF2,LEF1,PDCD1,PRF1,RGS1,RUNX3,S1PR1,SELL,SELPLG,SLAMF6,TCF7,TOX,XCL1,ZEB2
5.99,4.716,20,CD8.NaiveLike,0.9,0.043,0.616,0.115,0.238,0.09,0.0,0.625,0.049,2.918,0.493,0.598,0.611,0.0,0.404,0.651,0.291,0.697,0.955,0.704,0.142,1.144,0.05,0.396,0.131
-5.718,-1.886,10,CD8.TPEX,1.0,0.242,0.824,0.169,1.375,0.0,0.122,1.205,0.241,1.837,1.344,0.551,0.0,0.455,0.371,1.306,0.567,0.0,0.511,0.791,0.276,1.23,0.466,0.828,0.281
6.671,-4.009,20,CD8.TEMRA,1.0,0.0,0.876,0.0,0.0,2.211,0.081,0.892,0.0,1.253,0.0,1.212,0.087,0.092,1.863,0.199,0.186,0.44,0.351,0.826,0.527,0.096,0.235,0.399,0.8
-6.262,-2.358,7,CD8.TPEX,0.571,0.163,0.839,0.317,0.887,0.302,0.0,1.151,0.344,1.751,1.079,0.193,0.0,0.614,0.434,1.761,0.967,0.0,0.485,0.824,0.0,1.04,0.143,0.658,0.597
-0.408,-1.651,17,CD8.EM,0.941,0.073,1.239,0.887,0.0,0.366,0.089,0.774,0.0,0.635,0.411,0.158,0.0,0.397,0.71,1.148,0.554,0.176,0.073,1.136,0.208,0.073,0.397,0.26,0.734
4.901,3.773,18,CD8.NaiveLike,0.889,0.058,0.799,0.215,0.246,0.301,0.096,0.828,0.166,3.022,0.362,1.73,0.757,0.3,0.243,0.725,0.239,0.925,1.341,0.707,0.128,0.796,0.045,0.0,0.441
-5.854,-4.48,20,CD8.TEX,1.0,0.07,1.048,1.747,0.619,2.398,1.367,1.262,0.067,0.314,0.904,0.058,0.07,1.4,1.749,1.679,0.851,0.0,0.0,1.035,0.0,0.0,0.664,0.108,0.505
-6.535,-2.358,5,CD8.TEX,0.8,0.203,0.0,0.492,0.462,0.0,0.599,0.697,0.0,0.794,0.829,0.0,0.0,0.516,0.233,0.48,0.599,0.0,0.0,0.486,0.283,0.229,1.064,1.804,0.992
-0.817,-2.358,23,CD8.EM,0.957,0.0,1.428,0.446,0.0,0.897,0.096,0.64,0.303,0.696,0.43,0.361,0.0,0.376,0.614,0.908,0.688,0.358,0.278,1.094,0.305,0.174,0.19,0.119,0.257
6.807,3.773,16,CD8.NaiveLike,1.0,0.088,0.972,0.0,0.045,0.146,0.067,0.596,0.319,2.324,0.259,1.258,0.847,0.078,0.268,0.434,0.723,0.837,1.2,0.726,0.215,1.073,0.0,0.0,0.141
7.352,4.716,21,CD8.NaiveLike,1.0,0.0,0.395,0.0,0.0,0.0,0.0,0.0,0.393,1.518,0.207,0.479,1.328,0.0,0.261,0.204,0.179,0.846,1.712,0.889,0.0,1.146,0.059,0.0,0.0
-5.854,-4.009,14,CD8.TEX,1.0,0.0,1.733,1.15,0.489,2.222,0.811,0.918,0.0,0.381,0.807,0.18,0.0,1.056,1.709,2.057,1.069,0.0,0.091,1.015,0.246,0.0,0.417,0.123,0.623
-2.451,-2.358,5,CD8.EM,1.0,0.0,0.592,0.401,0.676,1.962,1.23,0.0,0.0,0.486,1.519,0.0,0.0,0.933,1.943,1.578,0.333,0.0,0.0,0.229,0.386,0.201,0.0,0.0,0.299
-5.309,-2.122,3,CD8.TPEX,1.0,0.0,0.527,0.358,1.339,0.638,0.0,0.0,0.459,1.938,1.985,0.0,0.0,0.354,1.462,0.941,0.527,0.0,0.633,0.0,0.0,0.813,0.303,0.522,0.354
-2.587,-1.651,4,CD8.EM,0.5,0.0,1.182,0.289,0.0,1.06,0.945,0.564,0.0,0.0,0.289,0.0,0.0,1.242,1.29,0.906,0.0,0.0,0.0,1.206,0.618,0.0,0.381,0.0,0.475
7.488,4.009,23,CD8.NaiveLike,0.957,0.054,1.472,0.062,0.0,0.0,0.0,0.573,0.422,2.219,0.293,1.069,0.975,0.087,0.079,0.398,0.417,0.564,1.846,0.322,0.111,1.112,0.106,0.0,0.0
6.126,4.009,21,CD8.NaiveLike,0.952,0.0,0.751,0.102,0.161,0.101,0.052,0.316,0.151,3.144,0.407,1.419,0.679,0.115,0.284,0.595,0.223,0.9,1.445,0.458,0.107,0.859,0.0,0.233,0.055
6.807,3.301,11,CD8.NaiveLike,1.0,0.099,1.457,0.0,0.0,0.0,0.0,0.571,0.288,2.611,0.217,1.841,1.073,0.0,0.13,0.214,0.274,0.628,1.899,0.815,0.13,0.824,0.0,0.308,0.316
-0.136,0.236,5,CD8.EM,0.6,0.0,1.375,0.379,0.0,0.488,0.262,0.431,0.0,2.22,0.536,0.627,0.279,0.99,0.185,1.173,0.447,0.28,0.0,0.53,0.0,0.185,0.65,0.654,1.092
0.545,3.773,3,CD8.CM,1.0,0.328,0.0,0.489,0.722,1.515,0.0,1.169,0.0,2.531,0.0,0.394,0.489,0.0,1.174,1.169,0.898,0.0,0.57,1.373,0.328,0.328,0.0,1.169,0.328
5.173,4.716,17,CD8.NaiveLike,0.765,0.0,1.091,0.27,0.192,0.313,0.116,0.602,0.062,2.952,0.421,1.106,0.691,0.062,0.377,0.3,0.511,0.942,1.339,0.861,0.348,0.825,0.0,0.264,0.297
-0.136,-1.179,10,CD8.EM,0.9,0.19,1.395,0.264,0.0,0.434,0.0,0.508,0.261,1.213,0.115,0.167,0.0,0.432,0.788,0.885,0.538,0.115,0.115,0.754,0.257,0.243,0.49,0.454,0.514
1.361,4.244,19,CD8.CM,1.0,0.0,1.612,0.498,0.17,1.526,0.171,0.701,0.261,2.528,0.803,0.506,0.066,0.411,0.997,0.304,0.378,0.167,0.338,1.244,0.149,0.411,0.0,1.008,0.247
2.178,2.83,19,CD8.CM,1.0,0.0,1.815,0.078,0.0,0.176,0.0,0.456,0.217,1.887,0.108,0.539,0.0,0.291,0.397,0.907,0.833,0.431,0.0,0.314,0.0,0.57,0.087,0.203,0.297
1.225,4.48,4,CD8.CM,1.0,0.0,0.296,1.353,0.514,0.646,0.0,0.0,0.836,3.427,0.979,0.3,0.0,0.296,1.077,0.296,0.3,0.296,0.0,0.922,0.0,0.0,0.0,0.978,0.0
2.859,4.009,4,CD8.CM,1.0,0.0,1.114,0.0,0.0,0.0,0.0,0.0,0.353,2.458,0.462,0.478,0.0,0.0,0.0,0.649,1.559,0.743,0.0,0.63,0.0,0.972,0.291,0.223,0.0
6.126,-4.009,22,CD8.TEMRA,1.0,0.234,1.512,0.0,0.0,2.463,0.292,1.296,0.134,0.721,0.411,1.053,0.07,0.102,2.367,0.44,0.39,0.423,0.153,1.166,0.174,0.062,0.232,0.162,1.384
-4.629,-1.415,10,CD8.TPEX,1.0,0.37,0.613,0.232,0.716,0.0,0.0,0.513,0.0,2.077,1.065,0.092,0.0,0.231,0.809,1.263,0.241,0.118,0.116,0.0,0.241,0.731,0.583,0.6,0.485
5.309,4.009,17,CD8.NaiveLike,1.0,0.056,0.607,0.122,0.068,0.178,0.0,0.408,0.155,2.625,0.478,0.895,0.647,0.181,0.382,0.582,0.428,1.032,1.144,0.743,0.143,0.796,0.066,0.0,0.0
7.079,3.301,16,CD8.NaiveLike,1.0,0.058,0.984,0.074,0.115,0.073,0.107,0.353,0.078,2.482,0.0,2.001,1.091,0.0,0.147,0.571,0.067,0.395,1.731,0.605,0.0,1.109,0.115,0.0,0.087
6.943,-4.009,13,CD8.TEMRA,0.923,0.0,0.715,0.176,0.0,2.724,0.0,0.637,0.0,0.577,0.0,0.78,0.155,0.176,2.045,0.286,1.025,0.252,0.715,0.62,0.461,0.0,0.0,0.093,0.544
-4.629,-4.244,16,CD8.TEX,1.0,0.072,0.942,1.297,0.99,2.403,0.652,0.88,0.237,0.667,1.139,0.0,0.059,0.908,1.398,1.089,0.794,0.061,0.278,0.825,0.54,0.061,0.543,0.192,0.286
-0.817,-2.83,23,CD8.EM,0.957,0.0,1.159,0.743,0.125,1.195,0.065,0.675,0.224,0.533,0.56,0.454,0.133,0.331,1.004,0.967,0.59,0.194,0.188,0.926,0.32,0.152,0.285,0.21,0.128
-0.272,-0.943,19,CD8.EM,0.947,0.064,1.466,0.315,0.063,0.877,0.0,0.621,0.327,1.034,0.212,0.261,0.0,0.605,0.753,1.304,0.777,0.177,0.063,0.692,0.192,0.348,0.26,0.395,0.497
6.399,4.009,23,CD8.NaiveLike,0.87,0.057,1.158,0.073,0.05,0.0,0.0,0.418,0.347,2.473,0.3,1.002,0.803,0.148,0.191,0.672,0.353,0.567,0.795,0.624,0.153,0.931,0.032,0.0,0.223
-5.582,-2.594,1,CD8.TEX,1.0,0.0,0.0,0.0,0.812,0.0,0.0,0.0,1.559,0.0,2.279,0.0,0.0,0.0,0.812,0.812,0.0,0.0,0.0,1.254,0.0,1.254,0.0,1.254,0.812
1.361,4.716,5,CD8.CM,1.0,0.0,0.757,1.406,0.0,1.583,0.298,0.821,0.0,2.248,0.656,0.656,0.384,0.2,1.268,0.478,0.0,0.288,0.489,1.379,0.0,0.652,0.0,0.638,0.2
6.126,-4.48,33,CD8.TEMRA,0.97,0.0,1.268,0.097,0.0,2.53,0.086,0.869,0.0,0.511,0.079,0.842,0.0,0.256,1.962,0.426,0.549,0.269,0.134,0.925,0.184,0.0,0.173,0.141,0.956
5.309,4.48,20,CD8.NaiveLike,0.95,0.0,1.355,0.051,0.0,0.111,0.0,0.79,0.0,2.701,0.427,0.702,0.71,0.063,0.245,0.622,0.644,0.784,1.264,0.597,0.115,1.09,0.111,0.0,0.108
5.173,3.773,15,CD8.NaiveLike,1.0,0.081,0.874,0.249,0.052,0.144,0.163,0.62,0.317,2.726,0.281,1.353,0.527,0.354,0.243,0.792,0.473,1.189,1.086,0.718,0.076,0.895,0.0,0.059,0.133
-0.272,0.0,9,CD8.EM,0.667,0.142,0.877,0.142,0.0,0.0,0.0,0.0,0.0,1.371,1.257,0.622,0.142,0.52,0.357,1.032,1.068,0.202,0.323,0.727,0.0,0.611,0.736,0.463,0.596
0.0,-0.472,18,CD8.EM,0.889,0.0,0.943,0.33,0.0,0.117,0.0,0.308,0.155,1.932,0.3,0.246,0.0,0.296,0.581,1.294,0.66,0.118,0.11,0.34,0.285,0.462,0.222,0.049,0.582
6.671,3.537,10,CD8.NaiveLike,1.0,0.0,1.491,0.125,0.0,0.0,0.0,0.47,0.144,2.524,0.164,1.234,0.427,0.171,0.192,0.765,0.42,0.308,1.165,0.586,0.144,0.804,0.0,0.171,0.654
6.126,4.952,14,CD8.NaiveLike,1.0,0.073,0.738,0.132,0.08,0.185,0.0,0.453,0.1,2.862,0.411,0.56,0.635,0.244,0.54,0.274,0.499,0.616,1.136,0.807,0.231,0.94,0.0,0.302,0.0
2.042,4.009,17,CD8.CM,1.0,0.0,1.475,0.148,0.0,0.208,0.142,0.926,0.335,2.81,0.329,0.678,0.137,0.369,0.472,0.762,0.548,0.129,0.166,0.366,0.295,0.387,0.106,1.206,0.209
-2.042,7.31,25,CD8.MAIT,0.96,0.163,2.21,0.703,0.0,0.185,0.0,1.171,0.061,3.661,0.381,0.817,0.061,0.137,1.779,0.594,0.557,0.161,0.052,0.669,0.187,0.222,0.215,0.0,0.202
-2.178,8.017,18,CD8.MAIT,1.0,0.062,1.659,1.032,0.094,0.194,0.0,1.274,0.26,2.95,0.499,0.549,0.0,0.347,1.166,0.847,0.643,0.128,0.0,0.722,0.0,0.298,0.065,0.0,0.351
1.77,4.009,16,CD8.CM,1.0,0.0,1.399,0.189,0.0,1.031,0.0,1.205,0.189,2.478,0.395,0.782,0.409,0.226,0.73,0.852,0.707,0.294,0.096,0.745,0.0,0.0,0.109,0.964,0.0
-0.545,-1.415,26,CD8.EM,0.923,0.0,1.335,0.216,0.0,0.332,0.0,0.324,0.278,0.693,0.438,0.457,0.0,0.382,0.521,0.854,0.705,0.0,0.244,0.467,0.37,0.115,0.261,0.119,0.303
6.943,3.537,22,CD8.NaiveLike,1.0,0.0,1.171,0.0,0.07,0.05,0.174,0.478,0.0,2.588,0.223,1.65,1.007,0.227,0.256,0.404,0.401,0.816,1.624,0.68,0.0,1.103,0.05,0.0,0.0
-4.493,-2.122,4,CD8.TPEX,1.0,0.0,0.813,0.841,1.345,0.207,0.0,0.621,0.0,0.749,1.107,0.0,0.0,0.207,0.698,0.831,1.541,0.0,0.56,0.426,0.0,1.085,0.621,0.435,0.0
4.356,3.773,20,CD8.NaiveLike,0.85,0.123,1.099,0.339,0.09,0.179,0.0,0.631,0.035,3.006,0.184,1.725,0.533,0.125,0.411,0.908,0.663,0.555,1.193,0.623,0.109,0.557,0.0,0.0,0.137
-1.225,-1.651,23,CD8.EM,0.957,0.075,1.159,0.814,0.19,0.931,0.059,0.428,0.089,0.677,0.307,0.366,0.0,0.551,1.024,1.52,0.723,0.2,0.192,0.667,0.254,0.238,0.509,0.046,0.927
6.262,3.773,18,CD8.NaiveLike,1.0,0.156,0.262,0.113,0.252,0.0,0.0,0.509,0.813,2.829,0.403,0.751,0.706,0.198,0.127,0.108,0.493,0.799,0.904,0.568,0.068,0.721,0.114,0.542,0.201
7.352,3.773,23,CD8.NaiveLike,1.0,0.047,1.421,0.0,0.0,0.0,0.14,0.606,0.105,2.646,0.074,1.984,1.253,0.0,0.128,0.652,0.197,0.497,1.672,0.443,0.23,0.819,0.0,0.048,0.0
2.451,4.244,4,CD8.CM,0.75,0.0,1.842,0.268,0.0,0.577,0.0,1.055,0.309,3.587,0.464,1.405,0.721,0.0,0.96,0.991,0.918,0.0,0.268,1.097,0.65,1.317,0.0,1.168,0.0
-0.272,-1.886,18,CD8.EM,0.889,0.123,1.385,0.143,0.0,0.415,0.0,0.255,0.0,0.68,0.223,0.304,0.198,0.37,0.622,0.624,0.607,0.557,0.088,0.72,0.29,0.339,0.272,0.33,0.266
6.399,-3.537,13,CD8.TEMRA,0.846,0.0,1.337,0.103,0.0,1.794,0.169,1.312,0.0,0.145,0.205,1.384,0.127,0.0,1.626,0.0,0.276,0.968,0.113,1.283,0.424,0.0,0.098,0.444,0.972
7.079,3.773,26,CD8.NaiveLike,0.962,0.086,1.046,0.065,0.0,0.069,0.0,0.609,0.285,2.349,0.246,1.568,0.788,0.038,0.147,0.446,0.508,0.6,1.524,0.496,0.142,1.18,0.187,0.0,0.0
6.807,-4.244,19,CD8.TEMRA,0.947,0.0,0.982,0.125,0.0,2.315,0.077,0.699,0.052,1.06,0.238,0.818,0.087,0.266,2.219,0.262,0.113,0.533,0.272,1.4,0.111,0.196,0.188,0.148,1.312
-5.582,-2.122,3,CD8.TPEX,1.0,0.0,0.95,0.363,0.758,0.0,0.0,0.532,0.571,1.611,0.395,0.0,0.0,0.795,0.934,0.363,0.363,0.0,0.927,0.363,0.0,0.934,1.24,0.395,0.758
-4.493,-1.651,13,CD8.TPEX,1.0,0.101,0.773,0.154,1.247,0.142,0.0,0.555,0.151,2.395,0.663,0.151,0.0,0.359,0.531,1.35,0.288,0.0,0.276,0.623,0.0,0.761,0.515,0.731,1.113
-4.356,-3.301,6,CD8.TEX,1.0,0.0,0.965,0.496,0.34,1.027,0.64,0.911,0.0,0.0,0.654,0.213,0.0,1.422,2.258,1.5,1.217,0.0,0.213,0.454,0.0,0.127,1.149,0.0,0.404
4.084,2.83,3,CD8.CM,1.0,0.0,0.76,0.41,0.0,0.0,0.0,0.562,0.797,3.318,0.387,1.237,0.387,0.0,1.075,1.984,0.471,0.0,0.932,0.703,0.0,0.471,0.0,0.0,0.779
-2.451,-2.83,3,CD8.EM,0.667,0.0,0.756,1.325,0.0,2.106,1.746,0.0,0.0,0.0,0.452,0.0,0.0,0.638,2.137,0.0,1.114,0.0,0.0,1.27,0.929,0.0,0.0,0.0,0.0
-1.906,7.546,35,CD8.MAIT,0.971,0.0,2.402,0.683,0.0,0.197,0.037,0.952,0.144,3.422,0.262,1.129,0.044,0.08,1.415,0.527,0.383,0.518,0.071,0.676,0.131,0.248,0.096,0.045,0.268
-5.446,-1.415,14,CD8.TPEX,0.929,0.237,0.5,0.254,0.982,0.151,0.182,0.723,0.516,2.17,0.697,0.062,0.0,0.659,0.691,1.703,0.52,0.0,0.698,0.433,0.139,1.123,0.086,1.234,0.207
-6.126,-2.122,7,CD8.TPEX,0.571,0.0,0.732,0.394,1.283,0.126,0.0,1.177,0.192,1.985,0.947,0.0,0.0,0.842,0.796,1.497,0.298,0.166,0.435,0.478,0.0,0.44,0.0,1.557,0.324
-2.178,-2.83,1,CD8.EM,1.0,0.0,0.0,3.074,0.0,3.074,2.427,2.427,2.427,0.0,2.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.427,0.0,0.0,0.0,0.0,0.0
6.262,-4.244,33,CD8.TEMRA,1.0,0.0,1.144,0.048,0.0,2.239,0.0,1.169,0.0,0.657,0.16,1.513,0.0,0.096,2.051,0.57,0.572,0.581,0.395,1.133,0.383,0.042,0.341,0.11,1.078
-5.037,-2.122,4,CD8.TPEX,1.0,0.0,0.488,0.0,1.341,0.373,0.0,0.92,0.0,0.589,0.793,0.0,0.0,1.11,0.649,1.501,0.948,0.0,0.581,0.551,0.299,0.709,0.811,0.0,0.811
5.309,4.952,7,CD8.NaiveLike,0.857,0.0,0.868,0.329,0.0,0.0,0.14,0.14,0.0,3.146,0.742,1.041,0.868,0.0,0.405,0.518,0.769,0.56,0.939,1.1,0.0,1.143,0.295,0.157,0.155
-5.309,-4.952,9,CD8.TEX,1.0,0.0,1.28,0.806,0.551,3.125,1.028,0.972,0.0,0.24,1.386,0.0,0.0,0.889,1.99,2.295,0.707,0.0,0.0,1.023,0.44,0.0,0.173,0.158,0.135
5.718,-3.773,20,CD8.TEMRA,1.0,0.0,1.997,0.0,0.0,1.706,0.0,1.178,0.069,0.444,0.205,1.624,0.0,0.626,2.081,1.038,0.727,0.353,0.411,0.631,0.278,0.071,0.358,0.428,1.511
-3.54,-3.773,7,CD8.TEX,0.857,0.204,0.497,0.95,0.177,2.31,0.573,0.509,0.0,0.705,0.71,0.155,0.0,1.119,1.148,1.415,0.97,0.155,0.25,1.424,0.0,0.275,0.715,0.0,0.523
-0.681,-0.707,14,CD8.EM,1.0,0.163,1.538,0.653,0.0,0.493,0.076,0.483,0.326,1.39,0.16,0.0,0.0,0.0,0.774,1.097,0.665,0.206,0.0,0.787,0.0,0.342,0.45,0.648,0.328
4.901,4.716,12,CD8.NaiveLike,0.917,0.101,1.103,0.111,0.145,0.111,0.0,0.443,0.111,2.627,0.301,0.826,0.323,0.0,0.111,0.384,0.363,0.579,0.966,0.803,0.101,0.492,0.0,0.0,0.317
5.582,4.952,13,CD8.NaiveLike,0.923,0.082,1.153,0.222,0.068,0.0,0.0,0.49,0.104,2.792,0.468,0.631,0.439,0.0,0.17,0.597,0.383,0.505,1.073,0.419,0.15,0.463,0.082,0.427,0.0
2.178,3.301,11,CD8.CM,0.909,0.0,1.911,0.414,0.0,0.536,0.158,0.565,0.45,2.426,0.281,0.692,0.496,0.287,0.285,0.968,1.275,0.109,0.269,0.617,0.185,0.489,0.0,0.458,0.185
-5.309,-4.48,10,CD8.TEX,1.0,0.0,1.019,1.061,0.645,2.313,1.072,1.3,0.27,0.119,0.897,0.314,0.129,0.915,1.623,1.49,1.077,0.0,0.124,0.286,0.283,0.0,0.245,0.118,0.124
-5.446,0.0,8,CD8.TPEX,1.0,0.0,1.447,0.299,0.117,1.118,0.345,0.955,0.263,0.643,0.239,0.448,0.176,0.658,1.527,0.49,0.668,0.0,0.0,0.385,0.0,0.0,0.866,3.296,0.725
0.817,1.886,3,CD8.CM,1.0,0.0,0.587,0.321,0.0,0.0,0.0,0.409,0.456,2.439,0.0,0.788,0.0,0.0,0.79,0.73,0.481,1.122,0.409,0.321,0.0,0.456,0.0,0.0,0.776
-4.22,-2.122,2,CD8.TEX,0.5,0.0,0.0,0.0,1.392,0.0,0.0,0.0,1.515,0.0,1.723,0.0,0.0,1.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.392
-6.262,-4.716,12,CD8.TEX,1.0,0.0,1.035,1.787,0.604,2.59,1.438,1.801,0.471,0.105,1.0,0.311,0.0,1.54,1.73,2.651,1.257,0.0,0.108,0.525,0.111,0.0,0.727,0.151,1.004
-5.309,-1.651,5,CD8.TPEX,1.0,0.326,0.176,0.176,0.737,0.0,0.0,0.836,0.561,2.291,1.269,0.234,0.0,0.457,0.837,1.915,0.946,0.393,0.242,0.662,0.0,0.967,0.409,0.866,0.732
5.99,5.188,8,CD8.NaiveLike,1.0,0.0,0.15,0.3,0.277,0.507,0.0,0.705,0.149,2.816,0.15,0.453,0.215,0.0,0.391,0.158,0.457,0.436,1.551,1.037,0.149,1.033,0.0,0.15,0.0
0.817,2.358,4,CD8.CM,1.0,0.0,1.274,0.0,0.0,1.246,0.0,1.17,0.324,2.874,0.793,0.324,0.0,0.331,1.537,0.446,0.852,0.0,0.446,0.331,0.0,0.0,0.469,0.915,0.922
-3.404,-3.065,2,CD8.EM,0.5,0.0,0.0,1.091,0.419,1.323,0.0,0.916,1.363,1.473,0.68,0.0,0.448,0.643,1.459,0.448,1.011,0.0,1.054,0.643,0.0,0.0,0.0,0.0,0.0
0.408,-1.651,14,CD8.EM,0.786,0.0,1.534,0.346,0.0,0.185,0.0,0.7,0.0,0.916,0.262,1.489,0.286,0.0,0.457,1.063,0.44,0.177,0.757,0.646,0.251,0.334,0.474,0.094,0.094
1.089,2.358,5,CD8.CM,1.0,0.0,0.999,0.772,0.0,0.456,0.0,1.324,0.468,1.422,0.592,0.0,0.0,0.0,0.742,1.403,0.385,0.799,0.239,1.086,0.0,0.999,0.445,0.18,0.337
4.629,4.716,12,CD8.NaiveLike,0.833,0.0,0.768,0.164,0.118,0.118,0.102,0.69,0.259,2.846,0.502,1.22,0.292,0.296,0.318,0.659,0.483,0.96,0.712,0.909,0.0,0.737,0.097,0.0,0.118
2.178,3.773,12,CD8.CM,1.0,0.0,1.904,0.23,0.0,0.51,0.0,1.285,0.0,3.016,0.601,0.532,0.469,0.0,0.547,1.303,0.436,0.742,0.073,0.393,0.183,0.654,0.097,0.704,0.21
-6.671,-4.48,17,CD8.TEX,1.0,0.0,1.606,1.224,0.573,2.538,0.872,1.337,0.105,0.599,1.174,0.341,0.162,1.279,1.283,2.222,0.862,0.072,0.161,0.572,0.214,0.0,0.535,0.144,0.855
-3.948,-2.594,1,CD8.TPEX,1.0,0.0,1.323,0.0,0.0,0.0,0.0,0.0,2.486,0.0,1.323,0.0,0.0,0.0,0.0,1.323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.953,-3.065,14,CD8.EM,1.0,0.0,1.256,0.651,0.128,0.799,0.266,0.239,0.0,0.837,0.22,0.653,0.0,0.263,1.406,0.543,0.699,0.108,0.262,0.582,0.109,0.389,0.526,0.283,0.077
3.404,4.009,2,CD8.CM,1.0,0.0,0.598,0.649,0.0,0.0,0.0,0.0,0.0,3.079,0.0,0.649,0.598,0.0,0.649,0.0,1.811,1.696,0.863,0.649,0.0,0.0,0.0,0.0,0.0
-2.451,7.546,5,CD8.MAIT,1.0,0.0,1.951,1.113,0.0,0.0,0.0,0.912,0.0,3.39,0.722,0.714,0.0,0.226,2.145,0.493,0.89,0.0,0.0,0.622,0.0,0.292,0.292,0.0,0.518
-3.812,-1.415,4,CD8.TPEX,0.5,0.0,0.633,0.334,0.837,0.568,0.289,0.588,0.289,1.77,0.299,0.0,0.0,0.0,1.05,0.697,0.638,0.419,0.0,1.069,0.0,0.392,0.0,0.475,0.555
-1.906,-0.943,6,CD8.EM,0.833,0.0,1.327,0.927,0.407,0.664,0.479,0.901,0.0,0.206,1.06,0.0,0.0,0.481,1.37,0.646,0.472,0.0,0.0,0.206,0.206,0.573,0.306,0.214,0.99
2.314,3.537,8,CD8.CM,1.0,0.0,2.357,0.108,0.0,0.244,0.0,1.101,0.222,2.876,0.505,1.165,0.0,0.396,0.0,0.724,0.456,0.203,0.312,0.619,0.19,0.425,0.0,0.775,0.0
4.356,4.244,11,CD8.NaiveLike,0.909,0.225,1.232,0.0,0.0,0.145,0.0,1.152,0.0,3.17,0.201,1.525,0.435,0.076,0.176,0.862,0.435,0.564,1.152,0.652,0.108,0.887,0.0,0.526,0.108
3.404,3.065,4,CD8.CM,1.0,0.0,0.737,0.0,0.0,0.0,0.0,0.807,0.503,2.136,0.592,0.828,0.0,0.0,0.324,1.377,0.737,0.461,0.0,0.828,0.0,0.0,0.0,0.0,1.096
-2.042,-3.065,5,CD8.EM,1.0,0.0,0.409,0.766,0.0,2.158,0.312,0.36,0.0,0.0,0.502,0.0,0.178,1.163,0.468,2.104,0.94,0.178,0.271,0.579,0.0,0.0,0.502,0.231,0.49
5.582,3.065,8,CD8.NaiveLike,1.0,0.124,0.731,0.151,0.456,0.0,0.0,0.669,0.0,2.704,0.0,0.53,0.317,0.33,0.135,0.914,0.151,0.353,1.223,0.151,0.0,0.312,0.38,0.0,0.218
3.267,2.83,4,CD8.CM,1.0,0.0,2.065,0.0,0.0,0.0,0.0,0.449,0.0,2.602,0.449,1.065,0.0,0.644,0.716,0.781,0.314,1.053,0.762,0.33,0.0,0.402,0.0,0.0,0.402
5.718,2.83,3,CD8.CM,0.667,0.0,0.465,0.0,0.0,0.0,0.0,0.0,0.0,2.648,0.0,0.785,0.0,0.585,0.0,0.652,0.585,0.0,0.652,1.05,0.0,0.652,0.0,0.0,0.462
-0.681,-2.594,17,CD8.EM,1.0,0.0,1.801,0.545,0.0,0.364,0.092,0.163,0.159,0.337,0.224,0.17,0.0,0.226,0.893,1.011,0.42,0.173,0.325,0.533,0.094,0.094,0.389,0.0,0.098
-1.77,-1.651,18,CD8.EM,1.0,0.0,1.206,0.825,0.041,0.754,0.243,0.642,0.0,0.178,0.445,0.258,0.073,0.757,1.021,1.422,1.081,0.061,0.191,0.708,0.124,0.232,0.701,0.089,0.501
5.173,2.83,10,CD8.NaiveLike,0.8,0.135,1.251,0.143,0.143,0.0,0.0,0.607,0.257,2.518,0.0,0.66,0.303,0.144,0.0,0.155,0.359,0.0,0.225,0.26,0.0,0.568,0.284,0.148,0.355
4.356,5.188,2,CD8.CM,1.0,0.0,0.0,0.0,1.162,0.0,0.0,0.0,0.0,3.365,1.162,0.0,1.162,0.0,1.162,1.677,0.869,0.869,0.0,1.169,0.0,0.0,0.0,0.0,0.0
3.131,0.236,6,CD8.NaiveLike,0.667,0.0,1.027,0.296,0.0,0.296,0.296,0.251,0.0,2.157,0.759,1.75,0.722,0.0,0.0,0.301,0.459,0.344,0.65,0.189,0.0,0.38,0.251,0.0,0.0
0.953,1.651,1,CD8.CM,1.0,0.0,1.807,1.807,1.807,0.0,0.0,1.807,0.0,0.0,0.0,0.0,0.0,1.807,0.0,0.0,1.807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.446,2.83,9,CD8.NaiveLike,1.0,0.124,0.884,0.0,0.117,0.0,0.0,0.535,0.0,1.794,0.324,0.43,0.241,0.43,0.124,0.962,0.902,0.0,1.236,0.149,0.124,0.266,0.36,0.0,0.119
5.037,3.065,11,CD8.NaiveLike,0.818,0.0,0.872,0.142,0.176,0.0,0.0,0.752,0.0,1.905,0.0,1.386,0.372,0.254,0.142,0.692,0.773,0.531,1.217,0.654,0.0,0.517,0.237,0.103,0.603
-1.634,-2.358,15,CD8.EM,1.0,0.0,0.991,1.18,0.193,1.523,0.376,0.94,0.0,0.293,1.283,0.238,0.0,0.582,0.898,1.078,0.746,0.058,0.24,0.65,0.097,0.15,0.612,0.075,0.626
