hex_x,hex_y,n_cells,state,state_purity,BCL6,CD69,CXCR6,ENTPD1,GZMB,HAVCR2,ID2,ID3,IL7R,ITGAE,KLF2,LEF1,PDCD1,PRF1,RGS1,RUNX3,S1PR1,SELL,SELPLG,SLAMF6,TCF7,TOX,XCL1,ZEB2
3.623,9.172,9,ZNF683+ Teff,1.0,0.088,0.885,0.236,0.0,1.373,0.103,0.657,0.124,1.451,0.316,1.986,0.222,0.0,1.338,0.0,0.223,0.644,0.426,1.433,0.649,0.374,0.256,0.101,0.0
7.247,7.724,723,ITGAE+ Tex,0.852,0.052,1.61,1.263,0.781,2.245,0.583,1.383,0.145,0.542,1.089,0.151,0.046,0.6,1.303,1.859,0.809,0.029,0.177,0.785,0.187,0.092,0.385,0.369,0.762
5.574,9.172,756,XBP1+ Tex,0.557,0.015,1.214,0.439,0.113,1.79,0.259,1.415,0.012,0.573,0.285,0.848,0.07,0.064,1.58,0.153,0.402,0.3,0.171,1.024,0.163,0.097,0.127,0.281,0.09
3.484,10.379,447,ZNF683+ Teff,1.0,0.013,1.408,0.305,0.044,1.648,0.403,1.486,0.007,0.821,0.161,0.259,0.128,0.006,1.794,0.017,0.287,0.478,0.992,1.693,0.082,0.041,0.02,0.684,0.015
7.247,8.207,631,ITGAE+ Tex,0.8,0.038,1.351,1.286,0.891,2.207,0.616,1.354,0.157,0.557,1.167,0.135,0.038,0.58,1.356,1.715,0.801,0.026,0.116,0.771,0.188,0.053,0.403,0.243,0.736
8.64,9.172,155,Cycling T,0.587,0.026,1.32,0.509,0.773,2.46,0.636,1.316,0.423,0.234,0.875,0.271,0.058,0.446,1.602,1.141,0.895,0.065,0.134,0.507,0.124,0.003,0.524,0.226,0.435
4.181,9.655,386,ZNF683+ Teff,0.99,0.021,1.555,0.486,0.074,1.817,0.375,1.624,0.004,0.71,0.241,0.664,0.078,0.039,1.672,0.079,0.432,0.471,0.562,1.345,0.13,0.044,0.047,0.591,0.047
4.181,8.207,140,ZNF683+ Teff,0.45,0.1,1.117,0.288,0.167,0.976,0.223,1.19,0.008,1.283,0.182,1.168,0.206,0.238,1.537,0.296,0.634,0.508,0.62,1.313,0.537,0.314,0.344,0.134,0.698
8.64,8.207,395,ITGAE+ Tex,0.792,0.019,1.355,0.62,0.687,2.753,0.787,1.28,0.546,0.169,0.836,0.145,0.037,0.728,1.655,1.837,0.643,0.047,0.119,0.596,0.193,0.029,0.473,0.278,0.469
6.271,8.448,528,XBP1+ Tex,0.347,0.045,1.339,1.093,0.409,1.581,0.335,1.152,0.061,1.136,0.855,0.342,0.062,0.329,1.329,0.995,0.68,0.105,0.132,0.965,0.261,0.05,0.37,0.183,0.441
5.156,8.931,665,ZNF683+ Teff,0.623,0.023,1.09,0.474,0.141,1.778,0.28,1.231,0.01,0.772,0.263,0.859,0.092,0.136,1.515,0.153,0.473,0.336,0.246,1.081,0.176,0.085,0.143,0.35,0.138
3.623,9.655,39,ZNF683+ Teff,1.0,0.049,1.325,0.401,0.0,1.158,0.293,1.242,0.1,1.121,0.188,1.142,0.168,0.0,1.319,0.0,0.435,0.599,0.958,1.53,0.119,0.173,0.1,0.517,0.054
11.288,10.862,334,Cycling T,1.0,0.041,1.121,0.255,0.378,1.522,0.339,1.39,0.108,0.288,0.678,0.507,0.069,0.23,1.25,0.605,0.618,0.226,0.294,0.886,0.163,0.056,0.289,0.382,0.27
5.714,8.448,544,XBP1+ Tex,0.61,0.032,1.079,0.605,0.155,1.26,0.207,1.008,0.032,0.621,0.426,0.378,0.078,0.134,1.043,0.366,0.561,0.166,0.295,0.814,0.16,0.076,0.135,0.349,0.171
9.198,9.655,316,Cycling T,0.994,0.028,1.266,0.316,0.364,2.113,0.325,1.343,0.146,0.249,0.621,0.698,0.081,0.176,1.47,0.513,0.557,0.184,0.182,0.853,0.127,0.058,0.257,0.287,0.287
7.944,8.931,323,ITGAE+ Tex,0.669,0.004,0.948,0.811,0.993,2.832,0.752,1.249,0.271,0.229,0.993,0.109,0.018,0.489,1.851,1.159,0.734,0.003,0.08,0.748,0.163,0.023,0.492,0.21,0.511
5.853,8.207,494,XBP1+ Tex,0.435,0.022,1.276,0.777,0.244,1.352,0.275,1.038,0.033,1.017,0.688,0.399,0.075,0.23,1.162,0.753,0.61,0.118,0.241,0.926,0.212,0.089,0.277,0.289,0.322
5.435,9.414,777,ZNF683+ Teff,0.723,0.017,1.371,0.554,0.119,1.693,0.33,1.432,0.013,0.536,0.282,0.613,0.093,0.077,1.553,0.135,0.415,0.22,0.205,1.012,0.157,0.057,0.131,0.399,0.114
6.829,7.966,719,ITGAE+ Tex,0.698,0.053,1.46,1.256,0.706,1.979,0.487,1.233,0.123,0.751,1.198,0.129,0.066,0.519,1.191,1.45,0.821,0.035,0.141,0.826,0.195,0.061,0.365,0.325,0.744
5.435,7.966,447,XBP1+ Tex,0.385,0.032,1.264,0.755,0.138,1.055,0.139,0.862,0.047,0.995,0.588,0.375,0.074,0.24,1.059,0.534,0.561,0.105,0.236,0.89,0.233,0.078,0.187,0.284,0.254
4.46,9.655,597,ZNF683+ Teff,0.99,0.007,1.56,0.395,0.105,1.796,0.332,1.542,0.007,0.61,0.234,0.571,0.059,0.028,1.639,0.074,0.357,0.364,0.438,1.228,0.103,0.032,0.053,0.608,0.052
5.156,8.448,440,ZNF683+ Teff,0.461,0.03,1.057,0.485,0.109,1.455,0.186,1.098,0.027,0.896,0.37,0.695,0.093,0.11,1.283,0.228,0.504,0.263,0.304,1.064,0.201,0.126,0.159,0.308,0.113
5.296,9.172,707,ZNF683+ Teff,0.636,0.026,1.27,0.428,0.118,1.723,0.25,1.388,0.022,0.557,0.245,0.736,0.077,0.058,1.523,0.126,0.448,0.264,0.233,0.975,0.158,0.068,0.122,0.368,0.089
5.993,7.483,422,ITGAE+ Tex,0.351,0.032,1.801,1.05,0.381,1.706,0.252,1.206,0.05,1.385,0.898,0.321,0.065,0.391,1.201,1.454,0.821,0.071,0.237,0.842,0.267,0.127,0.3,0.369,0.63
4.878,10.862,712,ZNF683+ Teff,1.0,0.005,1.137,0.546,0.05,1.61,0.536,1.428,0.007,0.357,0.186,0.126,0.108,0.014,1.703,0.017,0.254,0.363,0.621,1.397,0.138,0.053,0.026,0.876,0.045
11.01,9.897,561,Cycling T,1.0,0.046,1.404,0.242,0.37,1.659,0.38,1.156,0.488,0.223,0.674,0.422,0.098,0.417,0.841,1.271,0.754,0.094,0.217,0.542,0.125,0.076,0.368,0.412,0.399
9.477,10.138,448,Cycling T,0.998,0.024,1.192,0.255,0.203,1.476,0.301,1.149,0.109,0.456,0.336,0.63,0.214,0.052,1.347,0.167,0.524,0.241,0.44,0.924,0.134,0.128,0.144,0.427,0.261
4.041,8.931,162,ZNF683+ Teff,0.975,0.015,0.619,0.238,0.043,1.818,0.229,1.133,0.022,1.372,0.194,1.507,0.282,0.056,1.408,0.06,0.481,0.711,0.398,1.332,0.271,0.146,0.165,0.322,0.083
8.64,4.828,554,ITGB2+ Trm,0.39,0.058,1.84,0.424,0.066,0.754,0.163,0.673,0.078,0.252,0.431,0.516,0.068,0.445,1.004,1.582,0.697,0.095,0.273,0.768,0.296,0.166,0.557,0.162,0.318
5.296,8.207,469,XBP1+ Tex,0.422,0.02,1.059,0.504,0.049,1.203,0.171,0.925,0.056,0.792,0.314,0.48,0.106,0.14,1.149,0.257,0.502,0.19,0.239,0.917,0.167,0.18,0.143,0.414,0.15
6.271,10.862,503,ZNF683+ Teff,0.996,0.02,1.448,1.04,0.174,1.562,0.765,1.416,0.018,0.181,0.216,0.03,0.123,0.034,1.798,0.076,0.348,0.166,0.259,1.239,0.194,0.038,0.1,1.28,0.109
8.362,9.655,248,XBP1+ Tex,0.536,0.008,1.357,0.286,0.258,1.991,0.331,1.554,0.027,0.281,0.315,0.964,0.053,0.091,1.679,0.254,0.506,0.193,0.113,0.888,0.139,0.04,0.256,0.222,0.203
6.55,7.966,625,ITGAE+ Tex,0.571,0.041,1.436,1.076,0.606,1.829,0.454,1.159,0.146,0.958,1.055,0.134,0.052,0.504,1.208,1.319,0.814,0.044,0.14,0.9,0.188,0.086,0.357,0.342,0.676
8.362,7.724,543,ITGAE+ Tex,0.845,0.048,1.331,0.788,0.708,2.455,0.819,1.078,0.484,0.186,0.89,0.131,0.037,0.78,1.578,1.927,0.665,0.029,0.142,0.543,0.197,0.042,0.491,0.247,0.532
4.738,9.172,571,ZNF683+ Teff,0.921,0.023,1.353,0.46,0.131,1.997,0.241,1.477,0.011,0.81,0.251,1.024,0.087,0.081,1.645,0.127,0.438,0.395,0.252,1.184,0.168,0.075,0.109,0.361,0.082
10.452,11.345,54,Cycling T,1.0,0.068,1.36,0.434,0.453,0.958,0.41,1.237,0.208,0.295,0.472,0.937,0.082,0.313,1.546,0.875,0.701,0.337,0.268,1.036,0.382,0.049,0.769,0.281,0.437
6.411,10.138,571,ZNF683+ Teff,0.625,0.048,1.281,0.826,0.191,1.907,0.53,1.481,0.016,0.306,0.268,0.365,0.055,0.112,1.894,0.169,0.604,0.14,0.109,1.188,0.222,0.051,0.214,0.93,0.183
6.55,7.483,792,ITGAE+ Tex,0.678,0.082,1.565,1.056,0.556,1.872,0.323,1.244,0.108,0.958,1.045,0.183,0.08,0.423,1.016,1.44,0.847,0.07,0.183,0.822,0.165,0.107,0.245,0.46,0.696
5.296,9.655,697,ZNF683+ Teff,0.933,0.02,1.383,0.549,0.11,1.695,0.318,1.359,0.01,0.471,0.265,0.43,0.085,0.049,1.477,0.111,0.352,0.211,0.282,1.054,0.121,0.038,0.119,0.653,0.08
8.501,9.414,151,Cycling T,0.609,0.019,1.179,0.487,0.724,2.235,0.556,1.409,0.214,0.29,0.702,0.512,0.119,0.349,1.642,0.648,0.661,0.084,0.2,0.855,0.1,0.04,0.315,0.253,0.334
6.411,9.172,753,XBP1+ Tex,0.811,0.046,0.993,0.7,0.254,2.031,0.279,1.38,0.016,0.54,0.405,0.703,0.055,0.176,1.712,0.299,0.555,0.226,0.107,1.068,0.228,0.041,0.22,0.306,0.168
7.386,9.414,772,XBP1+ Tex,0.926,0.054,0.649,0.765,0.426,1.935,0.28,1.09,0.023,0.403,0.53,0.278,0.017,0.327,1.76,0.562,0.523,0.087,0.053,1.049,0.282,0.044,0.451,0.235,0.273
8.78,9.414,184,Cycling T,0.87,0.013,1.239,0.451,0.619,2.171,0.448,1.289,0.26,0.273,0.707,0.491,0.088,0.25,1.587,0.664,0.797,0.086,0.198,0.777,0.131,0.052,0.377,0.267,0.361
4.599,10.862,768,ZNF683+ Teff,1.0,0.006,1.142,0.541,0.078,1.62,0.507,1.447,0.005,0.42,0.2,0.125,0.117,0.007,1.703,0.017,0.301,0.382,0.719,1.492,0.13,0.041,0.029,0.797,0.038
5.017,5.31,835,ITGAE+ Trm,0.847,0.075,1.929,0.447,0.041,0.992,0.046,1.052,0.118,2.182,0.521,0.458,0.082,0.252,0.797,1.344,0.858,0.152,0.12,0.526,0.136,0.228,0.134,0.697,0.409
5.993,8.931,624,XBP1+ Tex,0.721,0.02,1.041,0.562,0.159,1.729,0.239,1.26,0.035,0.58,0.335,0.738,0.077,0.14,1.592,0.301,0.51,0.236,0.132,1.007,0.157,0.057,0.135,0.324,0.14
6.132,7.724,462,ITGAE+ Tex,0.348,0.064,1.754,1.011,0.391,1.657,0.353,1.115,0.109,1.204,0.955,0.233,0.066,0.384,1.23,1.33,0.794,0.079,0.239,0.832,0.252,0.066,0.326,0.248,0.59
9.477,9.655,346,Cycling T,1.0,0.02,1.311,0.295,0.479,1.915,0.369,1.272,0.154,0.331,0.569,0.629,0.072,0.201,1.405,0.601,0.669,0.123,0.159,0.735,0.138,0.074,0.269,0.274,0.359
7.944,7.966,652,ITGAE+ Tex,0.914,0.02,1.354,1.129,0.804,2.419,0.782,1.223,0.377,0.238,1.031,0.098,0.054,0.691,1.555,1.886,0.775,0.017,0.094,0.675,0.194,0.034,0.438,0.253,0.604
4.599,10.379,781,ZNF683+ Teff,0.999,0.006,1.295,0.546,0.068,1.601,0.466,1.495,0.003,0.473,0.166,0.222,0.122,0.01,1.649,0.033,0.259,0.331,0.642,1.373,0.147,0.045,0.04,0.836,0.033
9.337,9.897,458,Cycling T,0.996,0.011,1.283,0.244,0.228,1.821,0.29,1.343,0.083,0.413,0.397,0.841,0.13,0.074,1.391,0.251,0.544,0.241,0.238,0.863,0.125,0.076,0.194,0.346,0.273
3.902,10.138,596,ZNF683+ Teff,1.0,0.0,1.643,0.43,0.042,1.816,0.41,1.636,0.0,0.574,0.203,0.239,0.081,0.013,1.801,0.025,0.316,0.404,0.697,1.551,0.096,0.035,0.032,0.835,0.025
6.411,7.724,540,ITGAE+ Tex,0.594,0.05,1.454,0.992,0.519,1.781,0.384,1.158,0.117,1.023,1.027,0.228,0.12,0.454,1.133,1.232,0.824,0.07,0.21,0.883,0.171,0.112,0.304,0.365,0.656
8.919,9.172,164,Cycling T,0.896,0.003,1.302,0.59,0.646,2.455,0.7,1.401,0.317,0.255,0.951,0.31,0.06,0.547,1.502,1.359,0.81,0.076,0.194,0.623,0.215,0.037,0.497,0.361,0.482
6.968,9.172,601,XBP1+ Tex,0.864,0.03,0.781,0.841,0.38,1.926,0.303,1.16,0.029,0.534,0.637,0.425,0.04,0.278,1.636,0.427,0.602,0.099,0.098,1.062,0.229,0.046,0.299,0.29,0.22
5.574,10.621,710,ZNF683+ Teff,1.0,0.015,1.475,0.909,0.139,1.675,0.573,1.569,0.007,0.216,0.254,0.097,0.086,0.023,1.695,0.051,0.326,0.18,0.298,1.262,0.132,0.022,0.052,1.26,0.061
5.296,10.621,721,ZNF683+ Teff,0.999,0.006,1.393,0.771,0.092,1.633,0.549,1.568,0.004,0.308,0.178,0.128,0.088,0.015,1.661,0.026,0.353,0.258,0.434,1.355,0.142,0.037,0.056,1.082,0.054
5.435,8.931,688,XBP1+ Tex,0.503,0.017,1.096,0.502,0.113,1.567,0.22,1.232,0.02,0.673,0.26,0.686,0.052,0.094,1.376,0.133,0.417,0.234,0.188,0.948,0.146,0.087,0.131,0.325,0.13
6.689,8.207,557,ITGAE+ Tex,0.544,0.04,1.254,1.132,0.684,1.89,0.516,1.208,0.133,0.828,1.051,0.184,0.072,0.504,1.259,1.231,0.838,0.053,0.167,0.911,0.201,0.098,0.372,0.299,0.612
5.714,10.862,751,ZNF683+ Teff,0.996,0.003,1.394,0.913,0.101,1.636,0.633,1.442,0.005,0.244,0.21,0.078,0.085,0.016,1.752,0.031,0.364,0.188,0.296,1.321,0.159,0.027,0.091,1.263,0.067
8.222,8.931,212,ITGAE+ Tex,0.627,0.009,0.992,0.689,0.957,2.857,0.788,1.25,0.417,0.16,0.994,0.157,0.03,0.562,1.772,1.272,0.746,0.026,0.094,0.643,0.209,0.041,0.512,0.194,0.5
5.574,9.655,667,ZNF683+ Teff,0.841,0.017,1.364,0.613,0.141,1.686,0.351,1.415,0.012,0.401,0.273,0.511,0.065,0.059,1.561,0.122,0.388,0.234,0.213,1.019,0.177,0.046,0.107,0.645,0.077
7.247,9.172,632,XBP1+ Tex,0.826,0.045,0.687,0.889,0.589,1.961,0.301,1.078,0.045,0.42,0.706,0.228,0.029,0.366,1.619,0.585,0.559,0.058,0.073,0.987,0.268,0.032,0.375,0.203,0.304
4.181,8.69,449,ZNF683+ Teff,0.98,0.041,0.332,0.247,0.102,1.925,0.331,1.354,0.002,1.499,0.198,1.559,0.255,0.097,1.474,0.065,0.573,0.756,0.227,1.438,0.285,0.21,0.33,0.175,0.13
4.181,10.138,735,ZNF683+ Teff,1.0,0.014,1.536,0.489,0.071,1.801,0.413,1.594,0.004,0.489,0.164,0.265,0.093,0.013,1.687,0.023,0.325,0.354,0.622,1.443,0.109,0.033,0.037,0.919,0.049
4.46,8.69,398,ZNF683+ Teff,0.957,0.072,0.752,0.41,0.155,1.854,0.238,1.269,0.006,1.318,0.237,1.353,0.165,0.1,1.584,0.139,0.594,0.613,0.234,1.479,0.3,0.173,0.197,0.26,0.121
11.567,10.862,298,Cycling T,1.0,0.035,1.483,0.382,0.338,1.281,0.416,1.307,0.169,0.268,0.724,0.303,0.132,0.245,1.205,0.864,0.61,0.201,0.376,0.87,0.165,0.077,0.312,0.617,0.284
6.271,7.0,759,ITGAE+ Tex,0.46,0.066,1.952,1.009,0.392,1.96,0.266,1.36,0.092,0.927,1.027,0.178,0.072,0.483,0.965,1.667,0.936,0.046,0.123,0.743,0.159,0.077,0.239,0.584,0.72
7.107,10.862,40,XBP1+ Tex,0.65,0.061,0.862,0.491,0.128,2.422,0.51,1.924,0.0,0.194,0.264,1.016,0.123,0.079,2.452,0.22,1.027,0.413,0.184,1.34,0.262,0.032,0.516,0.739,0.406
6.271,7.483,548,ITGAE+ Tex,0.557,0.049,1.661,0.919,0.48,1.821,0.256,1.184,0.098,0.998,1.0,0.251,0.064,0.411,1.149,1.382,0.849,0.094,0.223,0.814,0.21,0.089,0.282,0.4,0.68
4.599,9.897,774,ZNF683+ Teff,0.996,0.007,1.579,0.491,0.085,1.761,0.39,1.524,0.0,0.453,0.204,0.391,0.072,0.021,1.608,0.053,0.276,0.346,0.535,1.209,0.088,0.045,0.07,0.838,0.059
10.591,6.759,993,GZMK+ Tex,0.995,0.005,0.708,0.61,0.572,0.873,1.269,1.385,0.506,0.024,0.334,0.032,0.008,1.108,1.525,1.319,0.436,0.006,0.019,0.39,0.33,0.01,1.03,0.346,0.15
9.616,6.517,491,GZMK+ Tex,0.892,0.022,1.436,0.767,0.395,1.758,1.073,0.947,0.354,0.106,0.533,0.251,0.022,0.906,1.618,2.005,0.744,0.021,0.095,0.589,0.301,0.028,0.806,0.224,0.281
3.345,10.138,55,ZNF683+ Teff,1.0,0.061,1.376,0.365,0.0,1.467,0.442,1.337,0.0,0.966,0.237,0.971,0.252,0.0,1.791,0.0,0.438,0.5,1.038,1.817,0.152,0.071,0.023,0.395,0.0
8.919,9.655,290,Cycling T,0.979,0.02,1.364,0.269,0.347,1.942,0.342,1.417,0.08,0.342,0.528,0.742,0.039,0.136,1.504,0.361,0.535,0.188,0.149,0.897,0.148,0.038,0.219,0.268,0.267
8.222,8.448,456,ITGAE+ Tex,0.857,0.022,1.214,0.926,1.012,2.935,0.822,1.298,0.399,0.16,1.04,0.133,0.039,0.62,1.735,1.888,0.705,0.021,0.116,0.564,0.159,0.018,0.507,0.25,0.566
6.689,7.241,714,ITGAE+ Tex,0.669,0.053,1.567,0.97,0.473,1.699,0.252,1.234,0.148,0.968,0.959,0.2,0.118,0.497,0.946,1.45,0.893,0.085,0.225,0.768,0.151,0.126,0.284,0.509,0.653
6.55,8.931,582,XBP1+ Tex,0.747,0.024,1.06,0.832,0.326,1.846,0.321,1.242,0.06,0.658,0.583,0.568,0.064,0.259,1.436,0.514,0.558,0.161,0.104,1.024,0.209,0.066,0.291,0.295,0.227
7.944,9.414,309,XBP1+ Tex,0.828,0.037,0.802,0.456,0.696,2.689,0.501,1.304,0.047,0.26,0.379,0.285,0.006,0.224,2.007,0.512,0.55,0.078,0.069,0.946,0.19,0.016,0.408,0.182,0.29
7.386,8.931,496,XBP1+ Tex,0.589,0.025,0.899,1.056,0.706,2.199,0.481,1.094,0.096,0.33,0.915,0.143,0.028,0.467,1.556,0.996,0.673,0.033,0.07,0.915,0.237,0.033,0.41,0.187,0.363
6.132,10.138,536,ZNF683+ Teff,0.866,0.031,1.466,0.918,0.189,1.8,0.563,1.525,0.016,0.301,0.248,0.2,0.103,0.063,1.802,0.133,0.409,0.179,0.194,1.161,0.226,0.028,0.147,1.095,0.143
8.362,9.172,148,ITGAE+ Tex,0.358,0.025,1.191,0.608,0.871,2.421,0.68,1.468,0.324,0.257,0.87,0.212,0.056,0.443,1.776,1.098,0.758,0.035,0.086,0.687,0.11,0.028,0.484,0.268,0.388
10.452,7.0,574,GZMK+ Tex,0.988,0.002,0.768,0.673,0.563,1.134,1.225,1.394,0.509,0.078,0.445,0.054,0.018,0.874,1.485,1.369,0.488,0.008,0.034,0.387,0.367,0.011,0.998,0.512,0.205
5.017,11.104,646,ZNF683+ Teff,1.0,0.008,1.136,0.576,0.046,1.508,0.476,1.362,0.009,0.387,0.174,0.11,0.108,0.004,1.727,0.007,0.288,0.395,0.704,1.44,0.142,0.022,0.049,0.748,0.051
1.254,7.966,766,GNLY+ Temra,0.88,0.035,1.187,0.012,0.008,2.013,0.064,1.144,0.004,0.432,0.177,1.676,0.079,0.073,1.828,0.207,0.607,0.418,0.257,0.905,0.328,0.118,0.195,0.107,1.142
6.271,9.897,575,ZNF683+ Teff,0.628,0.026,1.293,0.785,0.174,1.822,0.44,1.471,0.014,0.298,0.3,0.298,0.062,0.077,1.741,0.163,0.49,0.147,0.144,1.13,0.201,0.032,0.191,0.901,0.126
7.107,7.483,619,ITGAE+ Tex,0.766,0.05,1.47,1.071,0.621,1.998,0.436,1.27,0.173,0.682,1.014,0.156,0.067,0.622,1.178,1.61,0.801,0.04,0.201,0.809,0.186,0.095,0.282,0.438,0.671
9.755,9.172,387,Cycling T,1.0,0.016,1.2,0.505,0.38,2.111,0.616,1.138,0.541,0.186,0.725,0.322,0.055,0.643,1.262,1.564,0.576,0.056,0.173,0.547,0.133,0.056,0.452,0.337,0.401
10.313,9.655,508,Cycling T,1.0,0.036,1.192,0.273,0.385,1.575,0.31,0.887,0.364,0.389,0.605,0.474,0.106,0.333,0.902,0.97,0.603,0.151,0.297,0.583,0.11,0.108,0.32,0.385,0.388
4.46,3.862,826,ITGAE+ Trm,0.801,0.086,1.512,0.112,0.028,0.188,0.031,0.776,0.189,2.252,0.201,1.088,0.262,0.131,0.353,0.744,0.661,0.42,0.429,0.454,0.087,0.403,0.064,0.182,0.207
6.271,6.517,607,ITGAE+ Trm,0.389,0.078,1.915,0.833,0.27,1.557,0.212,1.162,0.107,1.03,0.835,0.243,0.079,0.484,0.826,1.476,0.901,0.103,0.165,0.696,0.119,0.144,0.227,0.539,0.63
11.428,11.586,315,Cycling T,1.0,0.036,0.524,0.211,0.466,1.461,0.193,1.138,0.011,0.47,0.51,0.698,0.088,0.162,1.432,0.342,0.669,0.432,0.206,1.045,0.256,0.052,0.473,0.357,0.184
4.32,10.862,738,ZNF683+ Teff,1.0,0.006,1.144,0.453,0.059,1.608,0.486,1.476,0.005,0.469,0.163,0.116,0.115,0.005,1.695,0.011,0.286,0.396,0.848,1.481,0.096,0.065,0.039,0.723,0.033
4.32,10.379,760,ZNF683+ Teff,0.996,0.012,1.277,0.449,0.054,1.663,0.464,1.479,0.003,0.415,0.2,0.176,0.071,0.022,1.668,0.03,0.301,0.316,0.722,1.405,0.128,0.046,0.038,0.707,0.036
8.222,10.379,45,Cycling T,0.756,0.018,0.917,0.376,0.044,1.789,0.464,1.409,0.0,0.284,0.333,0.147,0.066,0.067,1.646,0.154,0.508,0.33,0.653,1.196,0.225,0.031,0.184,1.044,0.1
5.993,9.897,626,ZNF683+ Teff,0.805,0.019,1.338,0.778,0.117,1.759,0.418,1.488,0.016,0.339,0.274,0.308,0.073,0.064,1.703,0.157,0.437,0.142,0.214,1.036,0.192,0.033,0.145,0.818,0.101
8.64,7.724,557,ITGAE+ Tex,0.856,0.03,1.392,0.659,0.555,2.596,0.83,1.167,0.638,0.117,0.769,0.223,0.026,0.805,1.595,2.04,0.633,0.026,0.096,0.51,0.153,0.027,0.48,0.265,0.52
6.968,8.69,497,XBP1+ Tex,0.525,0.047,0.991,1.201,0.614,1.978,0.464,1.22,0.093,0.554,0.981,0.282,0.044,0.425,1.352,0.876,0.684,0.072,0.12,0.928,0.231,0.04,0.326,0.22,0.401
5.017,9.172,651,ZNF683+ Teff,0.86,0.012,1.243,0.418,0.122,1.896,0.239,1.412,0.01,0.622,0.249,0.856,0.099,0.08,1.602,0.121,0.412,0.347,0.222,1.049,0.159,0.083,0.119,0.374,0.119
9.755,8.207,223,Cycling T,0.619,0.01,1.015,0.374,0.229,1.624,0.419,0.993,0.432,0.243,0.543,0.387,0.117,0.436,1.33,1.016,0.572,0.096,0.349,0.491,0.199,0.121,0.416,0.609,0.423
5.853,10.621,703,ZNF683+ Teff,0.996,0.014,1.519,0.946,0.122,1.744,0.674,1.574,0.002,0.235,0.256,0.087,0.106,0.021,1.743,0.048,0.4,0.149,0.31,1.258,0.147,0.029,0.095,1.305,0.082
4.738,8.69,414,ZNF683+ Teff,0.845,0.039,0.889,0.485,0.103,1.735,0.27,1.271,0.019,1.204,0.259,1.126,0.13,0.13,1.606,0.177,0.53,0.542,0.299,1.269,0.26,0.19,0.203,0.281,0.124
7.107,8.448,528,ITGAE+ Tex,0.644,0.022,1.135,1.109,0.723,2.181,0.481,1.154,0.131,0.542,1.119,0.167,0.061,0.537,1.287,1.251,0.78,0.066,0.142,0.814,0.233,0.044,0.446,0.153,0.515
4.041,8.448,169,ZNF683+ Teff,0.893,0.061,0.579,0.129,0.079,1.549,0.25,1.387,0.021,1.649,0.227,1.545,0.371,0.094,1.307,0.121,0.476,0.841,0.334,1.392,0.263,0.281,0.268,0.185,0.166
6.829,8.448,524,ITGAE+ Tex,0.492,0.027,1.08,1.177,0.643,1.928,0.386,1.152,0.116,0.775,1.055,0.247,0.078,0.43,1.26,0.994,0.758,0.066,0.151,0.865,0.201,0.077,0.395,0.224,0.514
11.567,10.379,552,Cycling T,1.0,0.052,1.547,0.347,0.31,1.447,0.444,1.289,0.467,0.203,0.684,0.367,0.182,0.417,0.98,1.37,0.608,0.094,0.24,0.626,0.159,0.104,0.366,0.434,0.313
4.599,7.483,535,ITGAE+ Trm,0.733,0.04,2.359,0.507,0.468,0.986,0.21,1.234,0.413,0.902,1.071,0.3,0.082,0.083,1.279,1.618,0.825,0.124,0.198,0.838,0.396,0.19,0.409,0.559,0.407
5.435,7.483,352,MACF1+ T,0.347,0.054,1.962,0.757,0.301,1.309,0.179,0.963,0.098,1.333,0.861,0.285,0.051,0.348,1.403,1.224,0.679,0.076,0.206,0.902,0.274,0.089,0.241,0.434,0.722
5.296,7.241,398,ITGAE+ Trm,0.44,0.07,2.012,0.773,0.188,1.209,0.181,0.968,0.112,1.244,0.797,0.226,0.077,0.272,1.225,1.27,0.777,0.102,0.232,0.761,0.238,0.151,0.264,0.601,0.609
11.01,10.862,619,Cycling T,1.0,0.023,1.183,0.233,0.427,1.526,0.352,1.451,0.083,0.369,0.554,0.878,0.065,0.137,1.162,0.389,0.61,0.374,0.293,0.916,0.16,0.058,0.269,0.345,0.231
4.878,11.345,433,ZNF683+ Teff,1.0,0.017,1.074,0.445,0.057,1.524,0.538,1.377,0.0,0.422,0.16,0.11,0.163,0.004,1.695,0.003,0.311,0.536,0.99,1.469,0.117,0.064,0.027,0.694,0.057
4.46,9.172,481,ZNF683+ Teff,0.973,0.014,1.426,0.364,0.072,2.002,0.283,1.465,0.007,0.824,0.23,1.066,0.104,0.066,1.626,0.139,0.486,0.423,0.385,1.16,0.138,0.074,0.134,0.303,0.065
7.665,8.448,563,ITGAE+ Tex,0.858,0.023,1.257,1.116,0.927,2.559,0.784,1.271,0.202,0.275,1.14,0.091,0.041,0.572,1.5,1.73,0.743,0.023,0.112,0.712,0.234,0.034,0.466,0.179,0.588
6.132,11.104,576,ZNF683+ Teff,1.0,0.012,1.354,0.881,0.133,1.475,0.598,1.371,0.0,0.21,0.156,0.064,0.131,0.007,1.738,0.012,0.304,0.184,0.309,1.408,0.162,0.044,0.071,1.232,0.082
5.853,9.655,646,ZNF683+ Teff,0.7,0.012,1.348,0.617,0.138,1.842,0.355,1.439,0.005,0.392,0.262,0.433,0.066,0.052,1.649,0.125,0.449,0.179,0.205,0.962,0.16,0.041,0.127,0.661,0.094
